rel_thres,strategy,dataset,model,fold,sera_score,config
0.52,SMT,data\a1,RandomForestRegressor,8,6775.341296567203,fixed_params
0.52,SMT,data\a1,RandomForestRegressor,9,6171.769474834342,fixed_params
0.52,SMT,data\a1,RandomForestRegressor,10,2392.490317850796,fixed_params
0.52,SMT,data\a1,RandomForestRegressor,11,2364.5413793500197,fixed_params
0.52,SMT,data\a1,RandomForestRegressor,12,3937.466359083798,fixed_params
0.52,SMT,data\a1,RandomForestRegressor,13,37.39711722001167,fixed_params
0.52,SMT,data\a1,RandomForestRegressor,14,41.15162704947062,fixed_params
0.52,SMT,data\a1,RandomForestRegressor,15,34.86946154048987,fixed_params
0.52,SMT,data\a1,RandomForestRegressor,16,2406.1636678776144,fixed_params
0.52,SMT,data\a1,RandomForestRegressor,17,538.073917316497,fixed_params
0.52,SMT,data\a1,RandomForestRegressor,18,3535.6255815242844,fixed_params
0.52,SMT,data\a1,RandomForestRegressor,19,3341.194936804633,fixed_params
0.52,SMT,data\a1,SVR,0,52.213329674519265,fixed_params
0.52,SMT,data\a1,SVR,1,2839.23981502356,fixed_params
0.52,SMT,data\a1,SVR,2,5343.276504300154,fixed_params
0.52,SMT,data\a1,SVR,3,3073.703533575332,fixed_params
0.52,SMT,data\a1,SVR,4,34.24346719119704,fixed_params
0.52,SMT,data\a1,SVR,5,66.0576308574303,fixed_params
0.52,SMT,data\a1,SVR,6,1683.5660592614513,fixed_params
0.52,SMT,data\a1,SVR,7,21.919532138015217,fixed_params
0.52,SMT,data\a1,SVR,8,7779.958299655863,fixed_params
0.52,SMT,data\a1,SVR,9,8941.701743480146,fixed_params
0.52,SMT,data\a1,SVR,10,6186.461646185272,fixed_params
0.52,SMT,data\a1,SVR,11,4313.3054962231545,fixed_params
0.52,SMT,data\a1,SVR,12,5343.176780172308,fixed_params
0.52,SMT,data\a1,SVR,13,74.7620499068356,fixed_params
0.52,SMT,data\a1,SVR,14,55.04304746747913,fixed_params
0.52,SMT,data\a1,SVR,15,40.08328199507897,fixed_params
0.52,SMT,data\a1,SVR,16,3457.270135558189,fixed_params
0.52,SMT,data\a1,SVR,17,1662.236749707138,fixed_params
0.52,SMT,data\a1,SVR,18,6371.088514958438,fixed_params
0.52,SMT,data\a1,SVR,19,5147.719304426248,fixed_params
0.52,SMT,data\a1,XGBRegressor,0,47.08854248443819,fixed_params
0.52,SMT,data\a1,XGBRegressor,1,2757.8596353149337,fixed_params
0.52,SMT,data\a1,XGBRegressor,2,5248.720640093712,fixed_params
0.52,SMT,data\a1,XGBRegressor,3,441.5539515658435,fixed_params
0.52,SMT,data\a1,XGBRegressor,4,36.37439555583174,fixed_params
0.52,SMT,data\a1,XGBRegressor,5,45.958633073512495,fixed_params
0.52,SMT,data\a1,XGBRegressor,6,1970.4851813245803,fixed_params
0.52,SMT,data\a1,XGBRegressor,7,25.89694796534999,fixed_params
0.52,SMT,data\a1,XGBRegressor,8,8911.769728887259,fixed_params
0.52,SMT,data\a1,XGBRegressor,9,9061.536638777392,fixed_params
0.52,SMT,data\a1,XGBRegressor,10,1479.825595347443,fixed_params
0.52,SMT,data\a1,XGBRegressor,11,2989.261735254426,fixed_params
0.52,SMT,data\a1,XGBRegressor,12,3008.54399571099,fixed_params
0.52,SMT,data\a1,XGBRegressor,13,49.78381066834919,fixed_params
0.52,SMT,data\a1,XGBRegressor,14,42.030106671809584,fixed_params
0.52,SMT,data\a1,XGBRegressor,15,42.46621119616036,fixed_params
0.52,SMT,data\a1,XGBRegressor,16,2937.1842497938383,fixed_params
0.52,SMT,data\a1,XGBRegressor,17,971.5249857583973,fixed_params
0.52,SMT,data\a1,XGBRegressor,18,5788.499907517237,fixed_params
0.52,SMT,data\a1,XGBRegressor,19,4030.8559972205835,fixed_params
0.52,RO,data\a1,BaggingRegressor,0,31.927587000000003,fixed_params
0.52,RO,data\a1,BaggingRegressor,1,1730.5535110000005,fixed_params
0.52,RO,data\a1,BaggingRegressor,2,3700.2211270000007,fixed_params
0.52,RO,data\a1,BaggingRegressor,3,298.4330235,fixed_params
0.52,RO,data\a1,BaggingRegressor,4,40.007425500000004,fixed_params
0.52,RO,data\a1,BaggingRegressor,5,44.1997405,fixed_params
0.52,RO,data\a1,BaggingRegressor,6,1521.5440110000004,fixed_params
0.52,RO,data\a1,BaggingRegressor,7,14.2753,fixed_params
0.52,RO,data\a1,BaggingRegressor,8,5814.8997235,fixed_params
0.52,RO,data\a1,BaggingRegressor,9,6154.2886465,fixed_params
0.52,RO,data\a1,BaggingRegressor,10,1971.249147,fixed_params
0.52,RO,data\a1,BaggingRegressor,11,2330.2297185,fixed_params
0.52,RO,data\a1,BaggingRegressor,12,5660.673150499999,fixed_params
0.52,RO,data\a1,BaggingRegressor,13,51.1857305,fixed_params
0.52,RO,data\a1,BaggingRegressor,14,39.05989800000001,fixed_params
0.52,RO,data\a1,BaggingRegressor,15,39.829237500000005,fixed_params
0.52,RO,data\a1,BaggingRegressor,16,2648.152083,fixed_params
0.52,RO,data\a1,BaggingRegressor,17,579.4439324999994,fixed_params
0.52,RO,data\a1,BaggingRegressor,18,4160.650066,fixed_params
0.52,RO,data\a1,BaggingRegressor,19,3446.7929455000008,fixed_params
0.52,RO,data\a1,DecisionTreeRegressor,0,60.89995,fixed_params
0.52,RO,data\a1,DecisionTreeRegressor,1,2149.9196500000003,fixed_params
0.52,RO,data\a1,DecisionTreeRegressor,2,5773.585000000001,fixed_params
0.52,RO,data\a1,DecisionTreeRegressor,3,5048.5723,fixed_params
0.52,RO,data\a1,DecisionTreeRegressor,4,68.69590000000001,fixed_params
0.52,RO,data\a1,DecisionTreeRegressor,5,73.39565,fixed_params
0.52,RO,data\a1,DecisionTreeRegressor,6,3814.86685,fixed_params
0.52,RO,data\a1,DecisionTreeRegressor,7,50.37145,fixed_params
0.52,RO,data\a1,DecisionTreeRegressor,8,8461.3307,fixed_params
0.52,RO,data\a1,DecisionTreeRegressor,9,7052.91925,fixed_params
0.52,RO,data\a1,DecisionTreeRegressor,10,974.3060500000005,fixed_params
0.52,RO,data\a1,DecisionTreeRegressor,11,6009.172449999999,fixed_params
0.52,RO,data\a1,DecisionTreeRegressor,12,6728.8629,fixed_params
0.52,RO,data\a1,DecisionTreeRegressor,13,68.5046,fixed_params
0.52,RO,data\a1,DecisionTreeRegressor,14,73.62690000000002,fixed_params
0.52,RO,data\a1,DecisionTreeRegressor,15,53.2759,fixed_params
0.52,RO,data\a1,DecisionTreeRegressor,16,2169.9745000000003,fixed_params
0.52,RO,data\a1,DecisionTreeRegressor,17,673.8870000000001,fixed_params
0.52,RO,data\a1,DecisionTreeRegressor,18,6675.565750000001,fixed_params
0.52,RO,data\a1,DecisionTreeRegressor,19,3517.4465,fixed_params
0.52,RO,data\a1,MLPRegressor,0,43658.14926238933,fixed_params
0.52,RO,data\a1,MLPRegressor,1,7960318.769016819,fixed_params
0.52,RO,data\a1,MLPRegressor,2,58111.31040081823,fixed_params
0.52,RO,data\a1,MLPRegressor,3,1890771.9509257723,fixed_params
0.52,RO,data\a1,MLPRegressor,4,37572.11010926823,fixed_params
0.52,RO,data\a1,MLPRegressor,5,11922.400299987821,fixed_params
0.52,RO,data\a1,MLPRegressor,6,37384.74352762697,fixed_params
0.52,RO,data\a1,MLPRegressor,7,72693.60977548615,fixed_params
0.52,RO,data\a1,MLPRegressor,8,82040.8146280001,fixed_params
0.52,RO,data\a1,MLPRegressor,9,95928.14649359976,fixed_params
0.52,RO,data\a1,MLPRegressor,10,1780247.3841041909,fixed_params
0.52,RO,data\a1,MLPRegressor,11,341610.86844743154,fixed_params
0.52,RO,data\a1,MLPRegressor,12,15713.514039505868,fixed_params
0.52,RO,data\a1,MLPRegressor,13,174502.1173183677,fixed_params
0.52,RO,data\a1,MLPRegressor,14,8204.62539544596,fixed_params
0.52,RO,data\a1,MLPRegressor,15,4815.361116669656,fixed_params
0.52,RO,data\a1,MLPRegressor,16,666351.2859989967,fixed_params
0.52,RO,data\a1,MLPRegressor,17,157703.07992657402,fixed_params
0.52,RO,data\a1,MLPRegressor,18,201951.50893159444,fixed_params
0.52,RO,data\a1,MLPRegressor,19,316935.00225177343,fixed_params
0.52,RO,data\a1,RandomForestRegressor,0,42.50907260000004,fixed_params
0.52,RO,data\a1,RandomForestRegressor,1,1793.7733869200008,fixed_params
0.52,RO,data\a1,RandomForestRegressor,2,3701.380902775001,fixed_params
0.52,RO,data\a1,RandomForestRegressor,3,527.8506804799985,fixed_params
0.52,RO,data\a1,RandomForestRegressor,4,32.92696079500001,fixed_params
0.52,RO,data\a1,RandomForestRegressor,5,32.548827460000005,fixed_params
0.52,RO,data\a1,RandomForestRegressor,6,1521.2289395900011,fixed_params
0.52,RO,data\a1,RandomForestRegressor,7,17.243707239999996,fixed_params
0.52,RO,data\a1,RandomForestRegressor,8,7405.625490169999,fixed_params
0.52,RO,data\a1,RandomForestRegressor,9,6067.829986314999,fixed_params
0.52,RO,data\a1,RandomForestRegressor,10,1597.5504872699996,fixed_params
0.52,RO,data\a1,RandomForestRegressor,11,1828.9236175200022,fixed_params
0.52,RO,data\a1,RandomForestRegressor,12,2726.6395823699977,fixed_params
0.52,RO,data\a1,RandomForestRegressor,13,44.859932419999986,fixed_params
0.52,RO,data\a1,RandomForestRegressor,14,43.718255335,fixed_params
0.52,RO,data\a1,RandomForestRegressor,15,43.07069178,fixed_params
0.52,RO,data\a1,RandomForestRegressor,16,2471.037187985001,fixed_params
0.52,RO,data\a1,RandomForestRegressor,17,447.9435929749982,fixed_params
0.52,RO,data\a1,RandomForestRegressor,18,3620.8731620250032,fixed_params
0.52,RO,data\a1,RandomForestRegressor,19,3833.8432119300005,fixed_params
0.52,RO,data\a1,SVR,0,52.23021454859434,fixed_params
0.52,RO,data\a1,SVR,1,2768.830554929065,fixed_params
0.52,RO,data\a1,SVR,2,5235.277161497939,fixed_params
0.52,RO,data\a1,SVR,3,3120.556435895058,fixed_params
0.52,RO,data\a1,SVR,4,33.92078896693714,fixed_params
0.52,RO,data\a1,SVR,5,52.32536527386981,fixed_params
0.52,RO,data\a1,SVR,6,1697.890508113654,fixed_params
0.52,RO,data\a1,SVR,7,23.560319195876442,fixed_params
0.52,RO,data\a1,SVR,8,7808.875427657412,fixed_params
0.52,RO,data\a1,SVR,9,9075.770825691732,fixed_params
0.52,RO,data\a1,SVR,10,6349.260577627815,fixed_params
0.52,RO,data\a1,SVR,11,2280.101256205775,fixed_params
0.52,RO,data\a1,SVR,12,5386.0180039504485,fixed_params
0.52,RO,data\a1,SVR,13,42.60471481070038,fixed_params
0.52,RO,data\a1,SVR,14,53.639599353453995,fixed_params
0.52,RO,data\a1,SVR,15,39.97692927828361,fixed_params
0.52,RO,data\a1,SVR,16,3374.4808734346566,fixed_params
0.52,RO,data\a1,SVR,17,1707.2321153376108,fixed_params
0.52,RO,data\a1,SVR,18,6400.78066287628,fixed_params
0.52,RO,data\a1,SVR,19,5134.449499964366,fixed_params
0.52,RO,data\a1,XGBRegressor,0,38.398904166570226,fixed_params
0.52,RO,data\a1,XGBRegressor,1,2446.280122840678,fixed_params
0.52,RO,data\a1,XGBRegressor,2,5368.250370897332,fixed_params
0.52,RO,data\a1,XGBRegressor,3,318.3407221765408,fixed_params
0.52,RO,data\a1,XGBRegressor,4,45.14094974143891,fixed_params
0.52,RO,data\a1,XGBRegressor,5,38.44537246334366,fixed_params
0.52,RO,data\a1,XGBRegressor,6,2584.346493137053,fixed_params
0.52,RO,data\a1,XGBRegressor,7,18.91352511176343,fixed_params
0.52,RO,data\a1,XGBRegressor,8,8728.233126745909,fixed_params
0.52,RO,data\a1,XGBRegressor,9,6069.059907795578,fixed_params
0.52,RO,data\a1,XGBRegressor,10,2684.4095750218216,fixed_params
0.52,RO,data\a1,XGBRegressor,11,1480.496789147126,fixed_params
0.52,RO,data\a1,XGBRegressor,12,4955.9348292199475,fixed_params
0.52,RO,data\a1,XGBRegressor,13,57.34641223595736,fixed_params
0.52,RO,data\a1,XGBRegressor,14,52.03139642713477,fixed_params
0.52,RO,data\a1,XGBRegressor,15,36.42192150282597,fixed_params
0.52,RO,data\a1,XGBRegressor,16,3246.1543607066783,fixed_params
0.52,RO,data\a1,XGBRegressor,17,301.35263864816557,fixed_params
0.52,RO,data\a1,XGBRegressor,18,5326.244132161522,fixed_params
0.52,RO,data\a1,XGBRegressor,19,4653.901377902616,fixed_params
0.52,RU,data\a1,BaggingRegressor,0,47.34911650000001,fixed_params
0.52,RU,data\a1,BaggingRegressor,1,1994.7195225000005,fixed_params
0.52,RU,data\a1,BaggingRegressor,2,3834.452447000001,fixed_params
0.52,RU,data\a1,BaggingRegressor,3,1243.8519079999999,fixed_params
0.52,RU,data\a1,BaggingRegressor,4,30.498429,fixed_params
0.52,RU,data\a1,BaggingRegressor,5,32.3474515,fixed_params
0.52,RU,data\a1,BaggingRegressor,6,1688.5434114999998,fixed_params
0.52,RU,data\a1,BaggingRegressor,7,16.7811015,fixed_params
0.52,RU,data\a1,BaggingRegressor,8,5302.990494499999,fixed_params
0.52,RU,data\a1,BaggingRegressor,9,4075.5169210000004,fixed_params
0.52,RU,data\a1,BaggingRegressor,10,1887.414461,fixed_params
0.52,RU,data\a1,BaggingRegressor,11,4182.6201495,fixed_params
0.52,RU,data\a1,BaggingRegressor,12,2314.290203999999,fixed_params
0.52,RU,data\a1,BaggingRegressor,13,47.781132,fixed_params
0.52,RU,data\a1,BaggingRegressor,14,57.37094250000001,fixed_params
0.52,RU,data\a1,BaggingRegressor,15,41.3945205,fixed_params
0.52,RU,data\a1,BaggingRegressor,16,3243.1853220000003,fixed_params
0.52,RU,data\a1,BaggingRegressor,17,1086.5256405,fixed_params
0.52,RU,data\a1,BaggingRegressor,18,2005.8922545000005,fixed_params
0.52,RU,data\a1,BaggingRegressor,19,3127.7419185000003,fixed_params
0.52,RU,data\a1,DecisionTreeRegressor,0,60.650499999999994,fixed_params
0.52,RU,data\a1,DecisionTreeRegressor,1,4178.67625,fixed_params
0.52,RU,data\a1,DecisionTreeRegressor,2,6767.094850000001,fixed_params
0.52,RU,data\a1,DecisionTreeRegressor,3,2260.91235,fixed_params
0.52,RU,data\a1,DecisionTreeRegressor,4,69.49405,fixed_params
0.52,RU,data\a1,DecisionTreeRegressor,5,74.93145000000001,fixed_params
0.52,RU,data\a1,DecisionTreeRegressor,6,4520.33315,fixed_params
0.52,RU,data\a1,DecisionTreeRegressor,7,52.46035,fixed_params
0.52,RU,data\a1,DecisionTreeRegressor,8,4970.16965,fixed_params
0.52,RU,data\a1,DecisionTreeRegressor,9,4152.73605,fixed_params
0.52,RU,data\a1,DecisionTreeRegressor,10,1760.7270000000003,fixed_params
0.52,RU,data\a1,DecisionTreeRegressor,11,2225.1175000000003,fixed_params
0.52,RU,data\a1,DecisionTreeRegressor,12,4728.5395,fixed_params
0.52,RU,data\a1,DecisionTreeRegressor,13,55.9295,fixed_params
0.52,RU,data\a1,DecisionTreeRegressor,14,77.76010000000001,fixed_params
0.52,RU,data\a1,DecisionTreeRegressor,15,45.38570000000001,fixed_params
0.52,RU,data\a1,DecisionTreeRegressor,16,3753.0399000000007,fixed_params
0.52,RU,data\a1,DecisionTreeRegressor,17,917.2602000000002,fixed_params
0.52,RU,data\a1,DecisionTreeRegressor,18,6804.74275,fixed_params
0.52,RU,data\a1,DecisionTreeRegressor,19,7937.287500000001,fixed_params
0.52,RU,data\a1,MLPRegressor,0,169894.84857194193,fixed_params
0.52,RU,data\a1,MLPRegressor,1,14270756.915463526,fixed_params
0.52,RU,data\a1,MLPRegressor,2,1106580.7288872902,fixed_params
0.52,RU,data\a1,MLPRegressor,3,17106918.75078226,fixed_params
0.52,RU,data\a1,MLPRegressor,4,96400.71033575693,fixed_params
0.52,RU,data\a1,MLPRegressor,5,8279.568893715425,fixed_params
0.52,RU,data\a1,MLPRegressor,6,159056.4780618573,fixed_params
0.52,RU,data\a1,MLPRegressor,7,470626.7809498094,fixed_params
0.52,RU,data\a1,MLPRegressor,8,190281.35032076636,fixed_params
0.52,RU,data\a1,MLPRegressor,9,32399.630301151836,fixed_params
0.52,RU,data\a1,MLPRegressor,10,44429.46241606,fixed_params
0.52,RU,data\a1,MLPRegressor,11,351558.72476338805,fixed_params
0.52,RU,data\a1,MLPRegressor,12,459344.70298326795,fixed_params
0.52,RU,data\a1,MLPRegressor,13,23314.10296097064,fixed_params
0.52,RU,data\a1,MLPRegressor,14,437178.8589345089,fixed_params
0.52,RU,data\a1,MLPRegressor,15,17234.732017844744,fixed_params
0.52,RU,data\a1,MLPRegressor,16,2860603.5750807594,fixed_params
0.52,RU,data\a1,MLPRegressor,17,104087.37512604626,fixed_params
0.52,RU,data\a1,MLPRegressor,18,2775660.3472944004,fixed_params
0.52,RU,data\a1,MLPRegressor,19,2523687.923408301,fixed_params
0.52,RU,data\a1,RandomForestRegressor,0,39.84871702500002,fixed_params
0.52,RU,data\a1,RandomForestRegressor,1,2031.1063272900005,fixed_params
0.52,RU,data\a1,RandomForestRegressor,2,4454.089902635,fixed_params
0.52,RU,data\a1,RandomForestRegressor,3,1081.4172906399976,fixed_params
0.52,RU,data\a1,RandomForestRegressor,4,32.338914380000006,fixed_params
0.52,RU,data\a1,RandomForestRegressor,5,27.965006164999995,fixed_params
0.52,RU,data\a1,RandomForestRegressor,6,1872.0984271549994,fixed_params
0.52,RU,data\a1,RandomForestRegressor,7,19.282541240000004,fixed_params
0.52,RU,data\a1,RandomForestRegressor,8,6071.888901684998,fixed_params
0.52,RU,data\a1,RandomForestRegressor,9,6501.595449494999,fixed_params
0.52,RU,data\a1,RandomForestRegressor,10,2440.269922184998,fixed_params
0.52,RU,data\a1,RandomForestRegressor,11,1203.5143275900011,fixed_params
0.52,RU,data\a1,RandomForestRegressor,12,4243.895153929998,fixed_params
0.52,RU,data\a1,RandomForestRegressor,13,51.045175434999976,fixed_params
0.52,RU,data\a1,RandomForestRegressor,14,41.315572120000006,fixed_params
0.52,RU,data\a1,RandomForestRegressor,15,42.27873435000001,fixed_params
0.52,RU,data\a1,RandomForestRegressor,16,2220.513636829999,fixed_params
0.52,RU,data\a1,RandomForestRegressor,17,404.78835742999985,fixed_params
0.52,RU,data\a1,RandomForestRegressor,18,2922.435877105001,fixed_params
0.52,RU,data\a1,RandomForestRegressor,19,2326.1273224400006,fixed_params
0.52,RU,data\a1,SVR,0,68.98425196801114,fixed_params
0.52,RU,data\a1,SVR,1,3931.9571919398572,fixed_params
0.52,RU,data\a1,SVR,2,7082.638128986304,fixed_params
0.52,RU,data\a1,SVR,3,5287.572028530779,fixed_params
0.52,RU,data\a1,SVR,4,38.06282206107319,fixed_params
0.52,RU,data\a1,SVR,5,62.81299790107076,fixed_params
0.52,RU,data\a1,SVR,6,2904.5151048048137,fixed_params
0.52,RU,data\a1,SVR,7,20.78948366248763,fixed_params
0.52,RU,data\a1,SVR,8,11771.68258709104,fixed_params
0.52,RU,data\a1,SVR,9,13139.468523910666,fixed_params
0.52,RU,data\a1,SVR,10,8719.02161977687,fixed_params
0.52,RU,data\a1,SVR,11,3796.697813572708,fixed_params
0.52,RU,data\a1,SVR,12,7740.2364116835515,fixed_params
0.52,RU,data\a1,SVR,13,61.83096723986129,fixed_params
0.52,RU,data\a1,SVR,14,64.39105383365744,fixed_params
0.52,RU,data\a1,SVR,15,41.23123884731239,fixed_params
0.52,RU,data\a1,SVR,16,4781.809056705635,fixed_params
0.52,RU,data\a1,SVR,17,3093.36053186065,fixed_params
0.52,RU,data\a1,SVR,18,9290.715805400216,fixed_params
0.52,RU,data\a1,SVR,19,6867.78677246523,fixed_params
0.52,RU,data\a1,XGBRegressor,0,56.40359478619864,fixed_params
0.52,RU,data\a1,XGBRegressor,1,1945.1227053202908,fixed_params
0.52,RU,data\a1,XGBRegressor,2,5223.112242294008,fixed_params
0.52,RU,data\a1,XGBRegressor,3,908.6358925284737,fixed_params
0.52,RU,data\a1,XGBRegressor,4,33.12277518341202,fixed_params
0.52,RU,data\a1,XGBRegressor,5,47.0870155010822,fixed_params
0.52,RU,data\a1,XGBRegressor,6,1924.3687102159904,fixed_params
0.52,RU,data\a1,XGBRegressor,7,31.67612068798792,fixed_params
0.52,RU,data\a1,XGBRegressor,8,7194.630437775537,fixed_params
0.52,RU,data\a1,XGBRegressor,9,4778.861862370241,fixed_params
0.52,RU,data\a1,XGBRegressor,10,3396.874616962543,fixed_params
0.52,RU,data\a1,XGBRegressor,11,1004.3058056504049,fixed_params
0.52,RU,data\a1,XGBRegressor,12,5756.774805179083,fixed_params
0.52,RU,data\a1,XGBRegressor,13,37.07862719553146,fixed_params
0.52,RU,data\a1,XGBRegressor,14,59.91746252291426,fixed_params
0.52,RU,data\a1,XGBRegressor,15,66.60953083166444,fixed_params
0.52,RU,data\a1,XGBRegressor,16,3826.9597203027715,fixed_params
0.52,RU,data\a1,XGBRegressor,17,982.5202103867999,fixed_params
0.52,RU,data\a1,XGBRegressor,18,5549.448084406181,fixed_params
0.52,RU,data\a1,XGBRegressor,19,3049.9126636420183,fixed_params
0.52,GN,data\a1,BaggingRegressor,0,47.22452633753297,fixed_params
0.52,GN,data\a1,BaggingRegressor,1,1866.4846402579649,fixed_params
0.52,GN,data\a1,BaggingRegressor,2,3462.7414749827453,fixed_params
0.52,GN,data\a1,BaggingRegressor,3,962.6588185525778,fixed_params
0.52,GN,data\a1,BaggingRegressor,4,27.483769341960585,fixed_params
0.52,GN,data\a1,BaggingRegressor,5,35.92386382661819,fixed_params
0.52,GN,data\a1,BaggingRegressor,6,2078.6437173926765,fixed_params
0.52,GN,data\a1,BaggingRegressor,7,24.54879087323031,fixed_params
0.52,GN,data\a1,BaggingRegressor,8,4448.5601325271045,fixed_params
0.52,GN,data\a1,BaggingRegressor,9,4577.093350105755,fixed_params
0.52,GN,data\a1,BaggingRegressor,10,2572.321250336077,fixed_params
0.52,GN,data\a1,BaggingRegressor,11,3957.108726471676,fixed_params
0.52,GN,data\a1,BaggingRegressor,12,3937.901702851616,fixed_params
0.52,GN,data\a1,BaggingRegressor,13,34.947562504311264,fixed_params
0.52,GN,data\a1,BaggingRegressor,14,46.638686744427595,fixed_params
0.52,GN,data\a1,BaggingRegressor,15,46.87582281211589,fixed_params
0.52,GN,data\a1,BaggingRegressor,16,3204.623470891219,fixed_params
0.52,GN,data\a1,BaggingRegressor,17,463.41825322003916,fixed_params
0.52,GN,data\a1,BaggingRegressor,18,3485.4897917996595,fixed_params
