rel_thres,strategy,dataset,model,fold,sera_score,config
0.92,SMT,data\a1,SVR,4,36.81906396483586,fixed_params
0.92,SMT,data\a1,SVR,5,53.47740744183596,fixed_params
0.92,SMT,data\a1,SVR,6,1132.5751486287904,fixed_params
0.92,SMT,data\a1,SVR,7,30.889223682587108,fixed_params
0.92,SMT,data\a1,SVR,8,6199.502248360419,fixed_params
0.92,SMT,data\a1,SVR,9,7361.090061430903,fixed_params
0.92,SMT,data\a1,SVR,10,4903.94848218754,fixed_params
0.92,SMT,data\a1,SVR,11,1789.4969604293995,fixed_params
0.92,SMT,data\a1,SVR,12,4238.4476758366545,fixed_params
0.92,SMT,data\a1,SVR,13,34.94192861649289,fixed_params
0.92,SMT,data\a1,SVR,14,54.55315171299049,fixed_params
0.92,SMT,data\a1,SVR,15,44.554085778830505,fixed_params
0.92,SMT,data\a1,SVR,16,2785.389789206012,fixed_params
0.92,SMT,data\a1,SVR,17,1104.65777106936,fixed_params
0.92,SMT,data\a1,SVR,18,5147.360008329729,fixed_params
0.92,SMT,data\a1,SVR,19,4244.373843058743,fixed_params
0.92,SMT,data\a1,XGBRegressor,0,35.18997012091878,fixed_params
0.92,SMT,data\a1,XGBRegressor,1,2757.8596353149337,fixed_params
0.92,SMT,data\a1,XGBRegressor,2,5959.741633380186,fixed_params
0.92,SMT,data\a1,XGBRegressor,3,1279.2042064706357,fixed_params
0.92,SMT,data\a1,XGBRegressor,4,36.37439555583174,fixed_params
0.92,SMT,data\a1,XGBRegressor,5,36.33319421546104,fixed_params
0.92,SMT,data\a1,XGBRegressor,6,1970.4851813245803,fixed_params
0.92,SMT,data\a1,XGBRegressor,7,18.035106830664123,fixed_params
0.92,SMT,data\a1,XGBRegressor,8,8911.769728887259,fixed_params
0.92,SMT,data\a1,XGBRegressor,9,5942.89628646632,fixed_params
0.92,SMT,data\a1,XGBRegressor,10,1479.825595347443,fixed_params
0.92,SMT,data\a1,XGBRegressor,11,1119.8703405617325,fixed_params
0.92,SMT,data\a1,XGBRegressor,12,2445.8082343687392,fixed_params
0.92,SMT,data\a1,XGBRegressor,13,62.36611747758891,fixed_params
0.92,SMT,data\a1,XGBRegressor,14,61.92935308001714,fixed_params
0.92,SMT,data\a1,XGBRegressor,15,42.46621119616036,fixed_params
0.92,SMT,data\a1,XGBRegressor,16,2937.1842497938383,fixed_params
0.92,SMT,data\a1,XGBRegressor,17,729.7781357906852,fixed_params
0.92,SMT,data\a1,XGBRegressor,18,5795.875019002214,fixed_params
0.92,SMT,data\a1,XGBRegressor,19,3690.2350108760143,fixed_params
0.92,RO,data\a1,BaggingRegressor,0,38.51551,fixed_params
0.92,RO,data\a1,BaggingRegressor,1,3335.6547005000007,fixed_params
0.92,RO,data\a1,BaggingRegressor,2,3759.453329000001,fixed_params
0.92,RO,data\a1,BaggingRegressor,3,660.0605224999999,fixed_params
0.92,RO,data\a1,BaggingRegressor,4,42.003011,fixed_params
0.92,RO,data\a1,BaggingRegressor,5,36.751379500000006,fixed_params
0.92,RO,data\a1,BaggingRegressor,6,1676.2520424999998,fixed_params
0.92,RO,data\a1,BaggingRegressor,7,18.537868,fixed_params
0.92,RO,data\a1,BaggingRegressor,8,7215.711350999999,fixed_params
0.92,RO,data\a1,BaggingRegressor,9,8266.801056,fixed_params
0.92,RO,data\a1,BaggingRegressor,10,2231.6441185000003,fixed_params
0.92,RO,data\a1,BaggingRegressor,11,2129.4262134999994,fixed_params
0.92,RO,data\a1,BaggingRegressor,12,2947.0513714999997,fixed_params
0.92,RO,data\a1,BaggingRegressor,13,41.606873,fixed_params
0.92,RO,data\a1,BaggingRegressor,14,56.86085600000001,fixed_params
0.92,RO,data\a1,BaggingRegressor,15,29.5464285,fixed_params
0.92,RO,data\a1,BaggingRegressor,16,2524.5542660000006,fixed_params
0.92,RO,data\a1,BaggingRegressor,17,782.4720035,fixed_params
0.92,RO,data\a1,BaggingRegressor,18,5161.300353,fixed_params
0.92,RO,data\a1,BaggingRegressor,19,2518.085351,fixed_params
0.92,RO,data\a1,DecisionTreeRegressor,0,43.284600000000005,fixed_params
0.92,RO,data\a1,DecisionTreeRegressor,1,3770.1837000000014,fixed_params
0.92,RO,data\a1,DecisionTreeRegressor,2,6589.762900000001,fixed_params
0.92,RO,data\a1,DecisionTreeRegressor,3,2351.3821500000004,fixed_params
0.92,RO,data\a1,DecisionTreeRegressor,4,34.89825,fixed_params
0.92,RO,data\a1,DecisionTreeRegressor,5,43.57245000000001,fixed_params
0.92,RO,data\a1,DecisionTreeRegressor,6,4132.5712,fixed_params
0.92,RO,data\a1,DecisionTreeRegressor,7,37.36225,fixed_params
0.92,RO,data\a1,DecisionTreeRegressor,8,6875.753949999999,fixed_params
0.92,RO,data\a1,DecisionTreeRegressor,9,8982.56595,fixed_params
0.92,RO,data\a1,DecisionTreeRegressor,10,6183.8469000000005,fixed_params
0.92,RO,data\a1,DecisionTreeRegressor,11,7695.8865000000005,fixed_params
0.92,RO,data\a1,DecisionTreeRegressor,12,2596.1238499999995,fixed_params
0.92,RO,data\a1,DecisionTreeRegressor,13,57.65389999999999,fixed_params
0.92,RO,data\a1,DecisionTreeRegressor,14,57.024600000000014,fixed_params
0.92,RO,data\a1,DecisionTreeRegressor,15,31.387150000000002,fixed_params
0.92,RO,data\a1,DecisionTreeRegressor,16,4715.5449499999995,fixed_params
0.92,RO,data\a1,DecisionTreeRegressor,17,2064.49265,fixed_params
0.92,RO,data\a1,DecisionTreeRegressor,18,7075.148700000001,fixed_params
0.92,RO,data\a1,DecisionTreeRegressor,19,6121.4041,fixed_params
0.92,RO,data\a1,MLPRegressor,0,96626.38414342211,fixed_params
0.92,RO,data\a1,MLPRegressor,1,10769934.987046387,fixed_params
0.92,RO,data\a1,MLPRegressor,2,146594.17480735536,fixed_params
0.92,RO,data\a1,MLPRegressor,3,462771.2704841574,fixed_params
0.92,RO,data\a1,MLPRegressor,4,9616.342343642324,fixed_params
0.92,RO,data\a1,MLPRegressor,5,5350.713070067019,fixed_params
0.92,RO,data\a1,MLPRegressor,6,21299.90193769729,fixed_params
0.92,RO,data\a1,MLPRegressor,7,82057.60579991197,fixed_params
0.92,RO,data\a1,MLPRegressor,8,30963.25845872079,fixed_params
0.92,RO,data\a1,MLPRegressor,9,70381.04683420525,fixed_params
0.92,RO,data\a1,MLPRegressor,10,121190.22908300033,fixed_params
0.92,RO,data\a1,MLPRegressor,11,324511.6019564562,fixed_params
0.92,RO,data\a1,MLPRegressor,12,17595.46280767013,fixed_params
0.92,RO,data\a1,MLPRegressor,13,24730.179285584276,fixed_params
0.92,RO,data\a1,MLPRegressor,14,18023.312860164813,fixed_params
0.92,RO,data\a1,MLPRegressor,15,1939.7792446458534,fixed_params
0.92,RO,data\a1,MLPRegressor,16,218635.14621917933,fixed_params
0.92,RO,data\a1,MLPRegressor,17,457452.34439635597,fixed_params
0.92,RO,data\a1,MLPRegressor,18,111677.38911078616,fixed_params
0.92,RO,data\a1,MLPRegressor,19,154076.631930961,fixed_params
0.92,RO,data\a1,RandomForestRegressor,0,47.721109505000065,fixed_params
0.92,RO,data\a1,RandomForestRegressor,1,2076.360316134999,fixed_params
0.92,RO,data\a1,RandomForestRegressor,2,4212.632808765001,fixed_params
0.92,RO,data\a1,RandomForestRegressor,3,257.50734416999995,fixed_params
0.92,RO,data\a1,RandomForestRegressor,4,33.909620575,fixed_params
0.92,RO,data\a1,RandomForestRegressor,5,35.109349235,fixed_params
0.92,RO,data\a1,RandomForestRegressor,6,1488.7311699999993,fixed_params
0.92,RO,data\a1,RandomForestRegressor,7,17.988657945000007,fixed_params
0.92,RO,data\a1,RandomForestRegressor,8,7446.076097289996,fixed_params
0.92,RO,data\a1,RandomForestRegressor,9,7962.059014839998,fixed_params
0.92,RO,data\a1,RandomForestRegressor,10,2243.5196418549967,fixed_params
0.92,RO,data\a1,RandomForestRegressor,11,1435.36568662,fixed_params
0.92,RO,data\a1,RandomForestRegressor,12,3716.111045044998,fixed_params
0.92,RO,data\a1,RandomForestRegressor,13,41.441841344999986,fixed_params
0.92,RO,data\a1,RandomForestRegressor,14,40.89635693499999,fixed_params
0.92,RO,data\a1,RandomForestRegressor,15,37.594440845,fixed_params
0.92,RO,data\a1,RandomForestRegressor,16,2221.6027033450005,fixed_params
0.92,RO,data\a1,RandomForestRegressor,17,260.5591269049992,fixed_params
0.92,RO,data\a1,RandomForestRegressor,18,4180.564240410001,fixed_params
0.92,RO,data\a1,RandomForestRegressor,19,3158.5396181050014,fixed_params
0.92,RO,data\a1,SVR,0,49.610640539965146,fixed_params
0.92,RO,data\a1,SVR,1,2199.4835885307916,fixed_params
0.92,RO,data\a1,SVR,2,4638.667046748537,fixed_params
0.92,RO,data\a1,SVR,3,2306.048780730873,fixed_params
0.92,RO,data\a1,SVR,4,36.14240938614067,fixed_params
0.92,RO,data\a1,SVR,5,52.639816585298604,fixed_params
0.92,RO,data\a1,SVR,6,1184.1991102440252,fixed_params
0.92,RO,data\a1,SVR,7,30.056477925732143,fixed_params
0.92,RO,data\a1,SVR,8,6390.048344210055,fixed_params
0.92,RO,data\a1,SVR,9,7382.762665099029,fixed_params
0.92,RO,data\a1,SVR,10,5069.2175912146495,fixed_params
0.92,RO,data\a1,SVR,11,1764.8443344869395,fixed_params
0.92,RO,data\a1,SVR,12,4416.96024011374,fixed_params
0.92,RO,data\a1,SVR,13,38.4886621449867,fixed_params
0.92,RO,data\a1,SVR,14,54.39919805922948,fixed_params
0.92,RO,data\a1,SVR,15,44.15261688910751,fixed_params
0.92,RO,data\a1,SVR,16,2803.133531788596,fixed_params
0.92,RO,data\a1,SVR,17,1126.094818562141,fixed_params
0.92,RO,data\a1,SVR,18,5139.19413162045,fixed_params
0.92,RO,data\a1,SVR,19,4153.784356843655,fixed_params
0.92,RO,data\a1,XGBRegressor,0,25.55385215721959,fixed_params
0.92,RO,data\a1,XGBRegressor,1,5442.384273511723,fixed_params
0.92,RO,data\a1,XGBRegressor,2,5256.064276060146,fixed_params
0.92,RO,data\a1,XGBRegressor,3,658.0975893348286,fixed_params
0.92,RO,data\a1,XGBRegressor,4,45.73861031534397,fixed_params
0.92,RO,data\a1,XGBRegressor,5,47.4611207889787,fixed_params
0.92,RO,data\a1,XGBRegressor,6,2357.8808892912675,fixed_params
0.92,RO,data\a1,XGBRegressor,7,12.920695065846393,fixed_params
0.92,RO,data\a1,XGBRegressor,8,7314.6863589808145,fixed_params
0.92,RO,data\a1,XGBRegressor,9,9690.136609065748,fixed_params
0.92,RO,data\a1,XGBRegressor,10,2080.0248491104553,fixed_params
0.92,RO,data\a1,XGBRegressor,11,2207.9789729012296,fixed_params
0.92,RO,data\a1,XGBRegressor,12,4525.377893788585,fixed_params
0.92,RO,data\a1,XGBRegressor,13,61.05585893726707,fixed_params
0.92,RO,data\a1,XGBRegressor,14,64.66226629981404,fixed_params
0.92,RO,data\a1,XGBRegressor,15,42.11407210905548,fixed_params
0.92,RO,data\a1,XGBRegressor,16,2915.185702311547,fixed_params
0.92,RO,data\a1,XGBRegressor,17,1747.1417509220064,fixed_params
0.92,RO,data\a1,XGBRegressor,18,5706.702465956718,fixed_params
0.92,RO,data\a1,XGBRegressor,19,4041.4969709831157,fixed_params
0.92,RU,data\a1,BaggingRegressor,0,48.63463750000001,fixed_params
0.92,RU,data\a1,BaggingRegressor,1,1705.7487310000006,fixed_params
0.92,RU,data\a1,BaggingRegressor,2,4638.561739500001,fixed_params
0.92,RU,data\a1,BaggingRegressor,3,1158.1597269999997,fixed_params
0.92,RU,data\a1,BaggingRegressor,4,38.5781305,fixed_params
0.92,RU,data\a1,BaggingRegressor,5,29.782854000000004,fixed_params
0.92,RU,data\a1,BaggingRegressor,6,1436.9221035,fixed_params
0.92,RU,data\a1,BaggingRegressor,7,22.10659,fixed_params
0.92,RU,data\a1,BaggingRegressor,8,8553.6438755,fixed_params
0.92,RU,data\a1,BaggingRegressor,9,3898.6965004999997,fixed_params
0.92,RU,data\a1,BaggingRegressor,10,3568.5690680000007,fixed_params
0.92,RU,data\a1,BaggingRegressor,11,3423.321835,fixed_params
0.92,RU,data\a1,BaggingRegressor,12,5196.628630999999,fixed_params
0.92,RU,data\a1,BaggingRegressor,13,47.41106849999999,fixed_params
0.92,RU,data\a1,BaggingRegressor,14,52.590046,fixed_params
0.92,RU,data\a1,BaggingRegressor,15,41.60193350000001,fixed_params
0.92,RU,data\a1,BaggingRegressor,16,3502.4097450000004,fixed_params
0.92,RU,data\a1,BaggingRegressor,17,410.98601849999983,fixed_params
0.92,RU,data\a1,BaggingRegressor,18,4069.7707945,fixed_params
0.92,RU,data\a1,BaggingRegressor,19,2078.9574765,fixed_params
0.92,RU,data\a1,DecisionTreeRegressor,0,50.290200000000006,fixed_params
0.92,RU,data\a1,DecisionTreeRegressor,1,3220.7587500000004,fixed_params
0.92,RU,data\a1,DecisionTreeRegressor,2,6953.189000000001,fixed_params
0.92,RU,data\a1,DecisionTreeRegressor,3,4522.412249999999,fixed_params
0.92,RU,data\a1,DecisionTreeRegressor,4,55.853550000000006,fixed_params
0.92,RU,data\a1,DecisionTreeRegressor,5,67.73604999999999,fixed_params
0.92,RU,data\a1,DecisionTreeRegressor,6,4937.5609,fixed_params
0.92,RU,data\a1,DecisionTreeRegressor,7,67.69024999999999,fixed_params
0.92,RU,data\a1,DecisionTreeRegressor,8,10018.6313,fixed_params
0.92,RU,data\a1,DecisionTreeRegressor,9,5428.9831,fixed_params
0.92,RU,data\a1,DecisionTreeRegressor,10,1524.7657000000002,fixed_params
0.92,RU,data\a1,DecisionTreeRegressor,11,1875.52425,fixed_params
0.92,RU,data\a1,DecisionTreeRegressor,12,3687.0943500000003,fixed_params
0.92,RU,data\a1,DecisionTreeRegressor,13,60.9873,fixed_params
0.92,RU,data\a1,DecisionTreeRegressor,14,137.02115,fixed_params
0.92,RU,data\a1,DecisionTreeRegressor,15,86.28085000000002,fixed_params
0.92,RU,data\a1,DecisionTreeRegressor,16,4639.549550000001,fixed_params
0.92,RU,data\a1,DecisionTreeRegressor,17,2936.3451499999996,fixed_params
0.92,RU,data\a1,DecisionTreeRegressor,18,5960.1008999999995,fixed_params
0.92,RU,data\a1,DecisionTreeRegressor,19,1241.65945,fixed_params
0.92,RU,data\a1,MLPRegressor,0,28857.074863736685,fixed_params
0.92,RU,data\a1,MLPRegressor,1,15923827.063608292,fixed_params
0.92,RU,data\a1,MLPRegressor,2,81740.98711176169,fixed_params
0.92,RU,data\a1,MLPRegressor,3,1110451.5854759614,fixed_params
0.92,RU,data\a1,MLPRegressor,4,5791.2043184907025,fixed_params
0.92,RU,data\a1,MLPRegressor,5,47851.468372477604,fixed_params
0.92,RU,data\a1,MLPRegressor,6,222316.31742718787,fixed_params
0.92,RU,data\a1,MLPRegressor,7,938124.97947477,fixed_params
0.92,RU,data\a1,MLPRegressor,8,33862.71282318731,fixed_params
0.92,RU,data\a1,MLPRegressor,9,67496.73787833592,fixed_params
0.92,RU,data\a1,MLPRegressor,10,160878.522504679,fixed_params
0.92,RU,data\a1,MLPRegressor,11,78214.7934100286,fixed_params
0.92,RU,data\a1,MLPRegressor,12,22180.115388008406,fixed_params
0.92,RU,data\a1,MLPRegressor,13,31972.552522379152,fixed_params
0.92,RU,data\a1,MLPRegressor,14,35062.30243722786,fixed_params
0.92,RU,data\a1,MLPRegressor,15,66137.59022614885,fixed_params
0.92,RU,data\a1,MLPRegressor,16,923406.1685053176,fixed_params
0.92,RU,data\a1,MLPRegressor,17,449568.8612628367,fixed_params
0.92,RU,data\a1,MLPRegressor,18,448693.7282501137,fixed_params
0.92,RU,data\a1,MLPRegressor,19,1679817.7302888022,fixed_params
0.92,RU,data\a1,RandomForestRegressor,0,46.35556399500003,fixed_params
0.92,RU,data\a1,RandomForestRegressor,1,1092.1611275699997,fixed_params
0.92,RU,data\a1,RandomForestRegressor,2,2828.162119185,fixed_params
0.92,RU,data\a1,RandomForestRegressor,3,496.01243345499904,fixed_params
0.92,RU,data\a1,RandomForestRegressor,4,35.32612782500001,fixed_params
0.92,RU,data\a1,RandomForestRegressor,5,29.260804655000012,fixed_params
0.92,RU,data\a1,RandomForestRegressor,6,1693.4829392500008,fixed_params
0.92,RU,data\a1,RandomForestRegressor,7,20.485487045,fixed_params
0.92,RU,data\a1,RandomForestRegressor,8,7392.811319765001,fixed_params
0.92,RU,data\a1,RandomForestRegressor,9,5328.274987650001,fixed_params
0.92,RU,data\a1,RandomForestRegressor,10,2689.3226270299956,fixed_params
0.92,RU,data\a1,RandomForestRegressor,11,1763.033892535002,fixed_params
0.92,RU,data\a1,RandomForestRegressor,12,3967.7411597349983,fixed_params
0.92,RU,data\a1,RandomForestRegressor,13,45.459005099999985,fixed_params
0.92,RU,data\a1,RandomForestRegressor,14,39.048511245000014,fixed_params
0.92,RU,data\a1,RandomForestRegressor,15,45.969055015,fixed_params
0.92,RU,data\a1,RandomForestRegressor,16,2591.5764007099997,fixed_params
0.92,RU,data\a1,RandomForestRegressor,17,401.71171153499927,fixed_params
0.92,RU,data\a1,RandomForestRegressor,18,3418.2370686250015,fixed_params
0.92,RU,data\a1,RandomForestRegressor,19,2524.32691549,fixed_params
0.92,RU,data\a1,SVR,0,74.63230998388126,fixed_params
0.92,RU,data\a1,SVR,1,4224.824878006935,fixed_params
0.92,RU,data\a1,SVR,2,7422.650105656642,fixed_params
0.92,RU,data\a1,SVR,3,4807.456772042623,fixed_params
0.92,RU,data\a1,SVR,4,40.80600212190457,fixed_params
0.92,RU,data\a1,SVR,5,61.998774136171214,fixed_params
0.92,RU,data\a1,SVR,6,3877.360745007982,fixed_params
0.92,RU,data\a1,SVR,7,21.04799548076668,fixed_params
0.92,RU,data\a1,SVR,8,10858.491921811054,fixed_params
0.92,RU,data\a1,SVR,9,13264.907678221725,fixed_params
0.92,RU,data\a1,SVR,10,10133.127517049736,fixed_params
0.92,RU,data\a1,SVR,11,4153.592897679387,fixed_params
0.92,RU,data\a1,SVR,12,8617.89331856805,fixed_params
0.92,RU,data\a1,SVR,13,64.2923846145631,fixed_params
0.92,RU,data\a1,SVR,14,63.64792619173346,fixed_params
0.92,RU,data\a1,SVR,15,40.183305201738435,fixed_params
0.92,RU,data\a1,SVR,16,5346.401589252309,fixed_params
0.92,RU,data\a1,SVR,17,4126.02434128872,fixed_params
0.92,RU,data\a1,SVR,18,8856.498766095032,fixed_params
0.92,RU,data\a1,SVR,19,6915.326312918055,fixed_params
0.92,RU,data\a1,XGBRegressor,0,78.27776081798476,fixed_params
0.92,RU,data\a1,XGBRegressor,1,2554.427350411583,fixed_params
0.92,RU,data\a1,XGBRegressor,2,4956.415017274701,fixed_params
0.92,RU,data\a1,XGBRegressor,3,610.7800296729339,fixed_params
0.92,RU,data\a1,XGBRegressor,4,34.697835317484454,fixed_params
0.92,RU,data\a1,XGBRegressor,5,52.40833724301615,fixed_params
0.92,RU,data\a1,XGBRegressor,6,2729.3280763035077,fixed_params
0.92,RU,data\a1,XGBRegressor,7,23.191902964848186,fixed_params
0.92,RU,data\a1,XGBRegressor,8,8491.1599777774,fixed_params
0.92,RU,data\a1,XGBRegressor,9,7067.887292196486,fixed_params
0.92,RU,data\a1,XGBRegressor,10,2793.3881864724503,fixed_params
0.92,RU,data\a1,XGBRegressor,11,1062.2935063110456,fixed_params
0.92,RU,data\a1,XGBRegressor,12,5357.225107992665,fixed_params
0.92,RU,data\a1,XGBRegressor,13,54.256249062696696,fixed_params
0.92,RU,data\a1,XGBRegressor,14,45.3935492150984,fixed_params
0.92,RU,data\a1,XGBRegressor,15,57.92250761733002,fixed_params
0.92,RU,data\a1,XGBRegressor,16,3216.3569693570307,fixed_params
0.92,RU,data\a1,XGBRegressor,17,1760.6587880141835,fixed_params
0.92,RU,data\a1,XGBRegressor,18,4152.056037641077,fixed_params
0.92,RU,data\a1,XGBRegressor,19,3683.524831481067,fixed_params
0.92,GN,data\a1,BaggingRegressor,0,49.00331913622396,fixed_params
0.92,GN,data\a1,BaggingRegressor,1,1271.7225931908881,fixed_params
0.92,GN,data\a1,BaggingRegressor,2,1193.6697196609925,fixed_params
0.92,GN,data\a1,BaggingRegressor,3,1810.9796504078577,fixed_params
0.92,GN,data\a1,BaggingRegressor,4,54.622979960271635,fixed_params
0.92,GN,data\a1,BaggingRegressor,5,42.42879201285733,fixed_params
0.92,GN,data\a1,BaggingRegressor,6,1685.6102524744042,fixed_params
0.92,GN,data\a1,BaggingRegressor,7,45.39379118220494,fixed_params
0.92,GN,data\a1,BaggingRegressor,8,3180.045852736223,fixed_params
0.92,GN,data\a1,BaggingRegressor,9,8486.114883440403,fixed_params
0.92,GN,data\a1,BaggingRegressor,10,2220.9543171095584,fixed_params
0.92,GN,data\a1,BaggingRegressor,11,3459.933962327272,fixed_params
0.92,GN,data\a1,BaggingRegressor,12,3912.944414157863,fixed_params
0.92,GN,data\a1,BaggingRegressor,13,32.18941105086379,fixed_params
0.92,GN,data\a1,BaggingRegressor,14,71.54242879735038,fixed_params
0.92,GN,data\a1,BaggingRegressor,15,55.10132791465525,fixed_params
0.92,GN,data\a1,BaggingRegressor,16,3571.7511570093066,fixed_params
0.92,GN,data\a1,BaggingRegressor,17,1095.3687309737104,fixed_params
