rel_thres,strategy,dataset,model,fold,sera_score,config
0.56,SMT,data\a1,RandomForestRegressor,13,44.67247866490708,fixed_params
0.56,SMT,data\a1,RandomForestRegressor,14,39.28546978116059,fixed_params
0.56,SMT,data\a1,RandomForestRegressor,15,37.624959336412516,fixed_params
0.56,SMT,data\a1,RandomForestRegressor,16,2202.759382330091,fixed_params
0.56,SMT,data\a1,RandomForestRegressor,17,392.8946890928294,fixed_params
0.56,SMT,data\a1,RandomForestRegressor,18,3985.230227274613,fixed_params
0.56,SMT,data\a1,RandomForestRegressor,19,2690.7162686601087,fixed_params
0.56,SMT,data\a1,SVR,0,51.65401753964148,fixed_params
0.56,SMT,data\a1,SVR,1,2843.9928195880716,fixed_params
0.56,SMT,data\a1,SVR,2,5347.771170794684,fixed_params
0.56,SMT,data\a1,SVR,3,3113.1488322487658,fixed_params
0.56,SMT,data\a1,SVR,4,34.00858458985402,fixed_params
0.56,SMT,data\a1,SVR,5,53.07539906625221,fixed_params
0.56,SMT,data\a1,SVR,6,1672.8490417797582,fixed_params
0.56,SMT,data\a1,SVR,7,23.538068630714335,fixed_params
0.56,SMT,data\a1,SVR,8,7715.354543119669,fixed_params
0.56,SMT,data\a1,SVR,9,8940.098438617842,fixed_params
0.56,SMT,data\a1,SVR,10,6226.668013602188,fixed_params
0.56,SMT,data\a1,SVR,11,2193.232737159172,fixed_params
0.56,SMT,data\a1,SVR,12,5204.089639135475,fixed_params
0.56,SMT,data\a1,SVR,13,41.6855061191851,fixed_params
0.56,SMT,data\a1,SVR,14,55.50879850198095,fixed_params
0.56,SMT,data\a1,SVR,15,40.043208860722615,fixed_params
0.56,SMT,data\a1,SVR,16,3390.5540359266133,fixed_params
0.56,SMT,data\a1,SVR,17,1624.1428874775918,fixed_params
0.56,SMT,data\a1,SVR,18,6364.713439528278,fixed_params
0.56,SMT,data\a1,SVR,19,5108.774934167003,fixed_params
0.56,SMT,data\a1,XGBRegressor,0,62.697440642864606,fixed_params
0.56,SMT,data\a1,XGBRegressor,1,1821.9194302080123,fixed_params
0.56,SMT,data\a1,XGBRegressor,2,3443.643218504657,fixed_params
0.56,SMT,data\a1,XGBRegressor,3,441.5539515658435,fixed_params
0.56,SMT,data\a1,XGBRegressor,4,36.37439555583174,fixed_params
0.56,SMT,data\a1,XGBRegressor,5,45.958633073512495,fixed_params
0.56,SMT,data\a1,XGBRegressor,6,1970.4851813245803,fixed_params
0.56,SMT,data\a1,XGBRegressor,7,28.662791381491175,fixed_params
0.56,SMT,data\a1,XGBRegressor,8,8303.981734971921,fixed_params
0.56,SMT,data\a1,XGBRegressor,9,7448.830656609453,fixed_params
0.56,SMT,data\a1,XGBRegressor,10,2821.5205647280854,fixed_params
0.56,SMT,data\a1,XGBRegressor,11,1119.8703405617325,fixed_params
0.56,SMT,data\a1,XGBRegressor,12,2445.8082343687392,fixed_params
0.56,SMT,data\a1,XGBRegressor,13,42.96239216832892,fixed_params
0.56,SMT,data\a1,XGBRegressor,14,61.92935308001714,fixed_params
0.56,SMT,data\a1,XGBRegressor,15,42.46621119616036,fixed_params
0.56,SMT,data\a1,XGBRegressor,16,2937.1842497938383,fixed_params
0.56,SMT,data\a1,XGBRegressor,17,548.0053389483539,fixed_params
0.56,SMT,data\a1,XGBRegressor,18,4588.906789163889,fixed_params
0.56,SMT,data\a1,XGBRegressor,19,4170.643274875269,fixed_params
0.56,RO,data\a1,BaggingRegressor,0,47.344719999999995,fixed_params
0.56,RO,data\a1,BaggingRegressor,1,2877.9532245000014,fixed_params
0.56,RO,data\a1,BaggingRegressor,2,5204.881252000001,fixed_params
0.56,RO,data\a1,BaggingRegressor,3,634.1259304999999,fixed_params
0.56,RO,data\a1,BaggingRegressor,4,35.0041255,fixed_params
0.56,RO,data\a1,BaggingRegressor,5,35.933397500000005,fixed_params
0.56,RO,data\a1,BaggingRegressor,6,1645.159135,fixed_params
0.56,RO,data\a1,BaggingRegressor,7,22.770778500000002,fixed_params
0.56,RO,data\a1,BaggingRegressor,8,5389.3714549999995,fixed_params
0.56,RO,data\a1,BaggingRegressor,9,5890.2891174999995,fixed_params
0.56,RO,data\a1,BaggingRegressor,10,2202.4273195000005,fixed_params
0.56,RO,data\a1,BaggingRegressor,11,2189.8114305,fixed_params
0.56,RO,data\a1,BaggingRegressor,12,3693.2579334999996,fixed_params
0.56,RO,data\a1,BaggingRegressor,13,37.087905,fixed_params
0.56,RO,data\a1,BaggingRegressor,14,45.08848900000001,fixed_params
0.56,RO,data\a1,BaggingRegressor,15,47.002917999999994,fixed_params
0.56,RO,data\a1,BaggingRegressor,16,2771.6700485000006,fixed_params
0.56,RO,data\a1,BaggingRegressor,17,261.2445244999999,fixed_params
0.56,RO,data\a1,BaggingRegressor,18,5834.173463499998,fixed_params
0.56,RO,data\a1,BaggingRegressor,19,3120.1424775,fixed_params
0.56,RO,data\a1,DecisionTreeRegressor,0,107.95585000000001,fixed_params
0.56,RO,data\a1,DecisionTreeRegressor,1,3201.343500000001,fixed_params
0.56,RO,data\a1,DecisionTreeRegressor,2,6003.720050000001,fixed_params
0.56,RO,data\a1,DecisionTreeRegressor,3,2330.66115,fixed_params
0.56,RO,data\a1,DecisionTreeRegressor,4,36.521150000000006,fixed_params
0.56,RO,data\a1,DecisionTreeRegressor,5,73.4211,fixed_params
0.56,RO,data\a1,DecisionTreeRegressor,6,2208.5165500000003,fixed_params
0.56,RO,data\a1,DecisionTreeRegressor,7,24.085549999999998,fixed_params
0.56,RO,data\a1,DecisionTreeRegressor,8,8930.5189,fixed_params
0.56,RO,data\a1,DecisionTreeRegressor,9,3617.7711499999996,fixed_params
0.56,RO,data\a1,DecisionTreeRegressor,10,3194.7015000000006,fixed_params
0.56,RO,data\a1,DecisionTreeRegressor,11,2476.4764499999997,fixed_params
0.56,RO,data\a1,DecisionTreeRegressor,12,2191.5025499999997,fixed_params
0.56,RO,data\a1,DecisionTreeRegressor,13,64.0038,fixed_params
0.56,RO,data\a1,DecisionTreeRegressor,14,63.4133,fixed_params
0.56,RO,data\a1,DecisionTreeRegressor,15,65.11895000000001,fixed_params
0.56,RO,data\a1,DecisionTreeRegressor,16,2285.7686500000004,fixed_params
0.56,RO,data\a1,DecisionTreeRegressor,17,752.9542500000001,fixed_params
0.56,RO,data\a1,DecisionTreeRegressor,18,5750.391799999999,fixed_params
0.56,RO,data\a1,DecisionTreeRegressor,19,8294.77815,fixed_params
0.56,RO,data\a1,MLPRegressor,0,221998.65587671084,fixed_params
0.56,RO,data\a1,MLPRegressor,1,3150660.6492535607,fixed_params
0.56,RO,data\a1,MLPRegressor,2,163951.4723931177,fixed_params
0.56,RO,data\a1,MLPRegressor,3,27585.278807046103,fixed_params
0.56,RO,data\a1,MLPRegressor,4,36297.975688603576,fixed_params
0.56,RO,data\a1,MLPRegressor,5,5731.780124601052,fixed_params
0.56,RO,data\a1,MLPRegressor,6,17785.372260332,fixed_params
0.56,RO,data\a1,MLPRegressor,7,13730.652079432944,fixed_params
0.56,RO,data\a1,MLPRegressor,8,33862.21126332264,fixed_params
0.56,RO,data\a1,MLPRegressor,9,102969.05564687816,fixed_params
0.56,RO,data\a1,MLPRegressor,10,172756.43786778004,fixed_params
0.56,RO,data\a1,MLPRegressor,11,126692.77655260949,fixed_params
0.56,RO,data\a1,MLPRegressor,12,40470.02236283341,fixed_params
0.56,RO,data\a1,MLPRegressor,13,11520.794195295133,fixed_params
0.56,RO,data\a1,MLPRegressor,14,20868.74573601631,fixed_params
0.56,RO,data\a1,MLPRegressor,15,24841.198407255397,fixed_params
0.56,RO,data\a1,MLPRegressor,16,175318.34612025268,fixed_params
0.56,RO,data\a1,MLPRegressor,17,20427.320832042507,fixed_params
0.56,RO,data\a1,MLPRegressor,18,464204.87255826965,fixed_params
0.56,RO,data\a1,MLPRegressor,19,791924.1939067747,fixed_params
0.56,RO,data\a1,RandomForestRegressor,0,38.41376623500002,fixed_params
0.56,RO,data\a1,RandomForestRegressor,1,1698.5148058649993,fixed_params
0.56,RO,data\a1,RandomForestRegressor,2,3473.3856104199986,fixed_params
0.56,RO,data\a1,RandomForestRegressor,3,548.7412144250002,fixed_params
0.56,RO,data\a1,RandomForestRegressor,4,29.182708820000002,fixed_params
0.56,RO,data\a1,RandomForestRegressor,5,30.813581024999998,fixed_params
0.56,RO,data\a1,RandomForestRegressor,6,1407.8441371650001,fixed_params
0.56,RO,data\a1,RandomForestRegressor,7,19.034735135,fixed_params
0.56,RO,data\a1,RandomForestRegressor,8,7108.298610114997,fixed_params
0.56,RO,data\a1,RandomForestRegressor,9,6010.506178199998,fixed_params
0.56,RO,data\a1,RandomForestRegressor,10,2162.0430363849982,fixed_params
0.56,RO,data\a1,RandomForestRegressor,11,1850.6392979750024,fixed_params
0.56,RO,data\a1,RandomForestRegressor,12,4030.4329969849978,fixed_params
0.56,RO,data\a1,RandomForestRegressor,13,46.86579781999999,fixed_params
0.56,RO,data\a1,RandomForestRegressor,14,44.589505204999995,fixed_params
0.56,RO,data\a1,RandomForestRegressor,15,34.36575732500001,fixed_params
0.56,RO,data\a1,RandomForestRegressor,16,2613.971225425,fixed_params
0.56,RO,data\a1,RandomForestRegressor,17,295.24987524999915,fixed_params
0.56,RO,data\a1,RandomForestRegressor,18,3836.01200657,fixed_params
0.56,RO,data\a1,RandomForestRegressor,19,2739.1302920500007,fixed_params
0.56,RO,data\a1,SVR,0,51.747644131957976,fixed_params
0.56,RO,data\a1,SVR,1,2822.39562282222,fixed_params
0.56,RO,data\a1,SVR,2,5202.495157576462,fixed_params
0.56,RO,data\a1,SVR,3,3144.074553951068,fixed_params
0.56,RO,data\a1,SVR,4,33.969563508090566,fixed_params
0.56,RO,data\a1,SVR,5,52.815185789563266,fixed_params
0.56,RO,data\a1,SVR,6,1677.523493359269,fixed_params
0.56,RO,data\a1,SVR,7,24.522196437170496,fixed_params
0.56,RO,data\a1,SVR,8,7796.707119423015,fixed_params
0.56,RO,data\a1,SVR,9,8912.718889426034,fixed_params
0.56,RO,data\a1,SVR,10,6229.920399187388,fixed_params
0.56,RO,data\a1,SVR,11,2275.6027846562124,fixed_params
0.56,RO,data\a1,SVR,12,5366.16113002586,fixed_params
0.56,RO,data\a1,SVR,13,42.51739252760131,fixed_params
0.56,RO,data\a1,SVR,14,54.96870781223709,fixed_params
0.56,RO,data\a1,SVR,15,39.86519310829325,fixed_params
0.56,RO,data\a1,SVR,16,3433.5183668366994,fixed_params
0.56,RO,data\a1,SVR,17,1657.3065347127458,fixed_params
0.56,RO,data\a1,SVR,18,6467.357955216992,fixed_params
0.56,RO,data\a1,SVR,19,5147.19694034959,fixed_params
0.56,RO,data\a1,XGBRegressor,0,45.566639805702806,fixed_params
0.56,RO,data\a1,XGBRegressor,1,4420.193123170973,fixed_params
0.56,RO,data\a1,XGBRegressor,2,3414.876868596616,fixed_params
0.56,RO,data\a1,XGBRegressor,3,207.5895853784858,fixed_params
0.56,RO,data\a1,XGBRegressor,4,43.14733460660113,fixed_params
0.56,RO,data\a1,XGBRegressor,5,42.55932998359237,fixed_params
0.56,RO,data\a1,XGBRegressor,6,2854.7949422476345,fixed_params
0.56,RO,data\a1,XGBRegressor,7,21.484034187847207,fixed_params
0.56,RO,data\a1,XGBRegressor,8,9164.415141115278,fixed_params
0.56,RO,data\a1,XGBRegressor,9,4398.788963747576,fixed_params
0.56,RO,data\a1,XGBRegressor,10,4072.69245407305,fixed_params
0.56,RO,data\a1,XGBRegressor,11,1809.2652041033627,fixed_params
0.56,RO,data\a1,XGBRegressor,12,4967.229397291255,fixed_params
0.56,RO,data\a1,XGBRegressor,13,49.84891803482782,fixed_params
0.56,RO,data\a1,XGBRegressor,14,56.95028295665818,fixed_params
0.56,RO,data\a1,XGBRegressor,15,40.749265406720646,fixed_params
0.56,RO,data\a1,XGBRegressor,16,2319.9160861465184,fixed_params
0.56,RO,data\a1,XGBRegressor,17,1471.3058575758798,fixed_params
0.56,RO,data\a1,XGBRegressor,18,5001.593421246948,fixed_params
0.56,RO,data\a1,XGBRegressor,19,4430.716121368187,fixed_params
0.56,RU,data\a1,BaggingRegressor,0,47.0665545,fixed_params
0.56,RU,data\a1,BaggingRegressor,1,1624.8413405000001,fixed_params
0.56,RU,data\a1,BaggingRegressor,2,3595.231609500001,fixed_params
0.56,RU,data\a1,BaggingRegressor,3,1298.2189540000004,fixed_params
0.56,RU,data\a1,BaggingRegressor,4,37.478342,fixed_params
0.56,RU,data\a1,BaggingRegressor,5,27.483393500000002,fixed_params
0.56,RU,data\a1,BaggingRegressor,6,1612.1124930000003,fixed_params
0.56,RU,data\a1,BaggingRegressor,7,17.6728525,fixed_params
0.56,RU,data\a1,BaggingRegressor,8,6569.112917000001,fixed_params
0.56,RU,data\a1,BaggingRegressor,9,6728.3907465,fixed_params
0.56,RU,data\a1,BaggingRegressor,10,2784.8187390000007,fixed_params
0.56,RU,data\a1,BaggingRegressor,11,2722.1505395000004,fixed_params
0.56,RU,data\a1,BaggingRegressor,12,2823.9318784999996,fixed_params
0.56,RU,data\a1,BaggingRegressor,13,42.9109635,fixed_params
0.56,RU,data\a1,BaggingRegressor,14,48.49032650000001,fixed_params
0.56,RU,data\a1,BaggingRegressor,15,32.12938150000001,fixed_params
0.56,RU,data\a1,BaggingRegressor,16,2465.8782085000007,fixed_params
0.56,RU,data\a1,BaggingRegressor,17,241.14898300000004,fixed_params
0.56,RU,data\a1,BaggingRegressor,18,4680.137973,fixed_params
0.56,RU,data\a1,BaggingRegressor,19,4610.6528695,fixed_params
0.56,RU,data\a1,DecisionTreeRegressor,0,64.04605,fixed_params
0.56,RU,data\a1,DecisionTreeRegressor,1,5130.42355,fixed_params
0.56,RU,data\a1,DecisionTreeRegressor,2,6224.512600000001,fixed_params
0.56,RU,data\a1,DecisionTreeRegressor,3,2407.0005499999997,fixed_params
0.56,RU,data\a1,DecisionTreeRegressor,4,49.27785000000001,fixed_params
0.56,RU,data\a1,DecisionTreeRegressor,5,73.9539,fixed_params
0.56,RU,data\a1,DecisionTreeRegressor,6,3839.5913,fixed_params
0.56,RU,data\a1,DecisionTreeRegressor,7,43.61005,fixed_params
0.56,RU,data\a1,DecisionTreeRegressor,8,10502.147649999999,fixed_params
0.56,RU,data\a1,DecisionTreeRegressor,9,8828.678000000002,fixed_params
0.56,RU,data\a1,DecisionTreeRegressor,10,1405.05105,fixed_params
0.56,RU,data\a1,DecisionTreeRegressor,11,3361.43875,fixed_params
0.56,RU,data\a1,DecisionTreeRegressor,12,2223.7617999999998,fixed_params
0.56,RU,data\a1,DecisionTreeRegressor,13,64.73795,fixed_params
0.56,RU,data\a1,DecisionTreeRegressor,14,98.98604999999999,fixed_params
0.56,RU,data\a1,DecisionTreeRegressor,15,37.32930000000001,fixed_params
0.56,RU,data\a1,DecisionTreeRegressor,16,5094.613600000001,fixed_params
0.56,RU,data\a1,DecisionTreeRegressor,17,4790.022099999999,fixed_params
0.56,RU,data\a1,DecisionTreeRegressor,18,6066.411,fixed_params
0.56,RU,data\a1,DecisionTreeRegressor,19,4799.57245,fixed_params
0.56,RU,data\a1,MLPRegressor,0,16809.18610822687,fixed_params
0.56,RU,data\a1,MLPRegressor,1,199206412.22177264,fixed_params
0.56,RU,data\a1,MLPRegressor,2,335332.2679614428,fixed_params
0.56,RU,data\a1,MLPRegressor,3,19927548.83072302,fixed_params
0.56,RU,data\a1,MLPRegressor,4,215236.82745388706,fixed_params
0.56,RU,data\a1,MLPRegressor,5,43424.88208997512,fixed_params
0.56,RU,data\a1,MLPRegressor,6,354040.98650422576,fixed_params
0.56,RU,data\a1,MLPRegressor,7,1144132.7351948207,fixed_params
0.56,RU,data\a1,MLPRegressor,8,43301.9241673883,fixed_params
0.56,RU,data\a1,MLPRegressor,9,195868.8011608611,fixed_params
0.56,RU,data\a1,MLPRegressor,10,228152.05492505996,fixed_params
0.56,RU,data\a1,MLPRegressor,11,233546.61226007546,fixed_params
0.56,RU,data\a1,MLPRegressor,12,454288.1336135886,fixed_params
0.56,RU,data\a1,MLPRegressor,13,116711.71275702662,fixed_params
0.56,RU,data\a1,MLPRegressor,14,49556.14464618389,fixed_params
0.56,RU,data\a1,MLPRegressor,15,813.1793036483155,fixed_params
0.56,RU,data\a1,MLPRegressor,16,64210.80539493372,fixed_params
0.56,RU,data\a1,MLPRegressor,17,28458.798830931442,fixed_params
0.56,RU,data\a1,MLPRegressor,18,2382436.3721885215,fixed_params
0.56,RU,data\a1,MLPRegressor,19,10122892.012594646,fixed_params
0.56,RU,data\a1,RandomForestRegressor,0,40.72268220000003,fixed_params
0.56,RU,data\a1,RandomForestRegressor,1,1620.771283485001,fixed_params
0.56,RU,data\a1,RandomForestRegressor,2,2928.202374595001,fixed_params
0.56,RU,data\a1,RandomForestRegressor,3,289.8444314349986,fixed_params
0.56,RU,data\a1,RandomForestRegressor,4,35.241013040000006,fixed_params
0.56,RU,data\a1,RandomForestRegressor,5,31.857445795000004,fixed_params
0.56,RU,data\a1,RandomForestRegressor,6,1178.34159875,fixed_params
0.56,RU,data\a1,RandomForestRegressor,7,18.86786153999999,fixed_params
0.56,RU,data\a1,RandomForestRegressor,8,5336.91963133,fixed_params
0.56,RU,data\a1,RandomForestRegressor,9,4965.055294344998,fixed_params
0.56,RU,data\a1,RandomForestRegressor,10,2158.448989649999,fixed_params
0.56,RU,data\a1,RandomForestRegressor,11,2426.511463090003,fixed_params
0.56,RU,data\a1,RandomForestRegressor,12,3556.9387972349978,fixed_params
0.56,RU,data\a1,RandomForestRegressor,13,40.29047551499998,fixed_params
0.56,RU,data\a1,RandomForestRegressor,14,42.91491105500002,fixed_params
0.56,RU,data\a1,RandomForestRegressor,15,36.384285755,fixed_params
0.56,RU,data\a1,RandomForestRegressor,16,2601.3814706900002,fixed_params
0.56,RU,data\a1,RandomForestRegressor,17,328.9874877449996,fixed_params
0.56,RU,data\a1,RandomForestRegressor,18,3497.0783839350015,fixed_params
0.56,RU,data\a1,RandomForestRegressor,19,3258.9339942650017,fixed_params
0.56,RU,data\a1,SVR,0,65.26564412259168,fixed_params
0.56,RU,data\a1,SVR,1,3830.203715273848,fixed_params
0.56,RU,data\a1,SVR,2,7677.433581540577,fixed_params
0.56,RU,data\a1,SVR,3,5150.1731169702825,fixed_params
0.56,RU,data\a1,SVR,4,36.74608881461254,fixed_params
0.56,RU,data\a1,SVR,5,64.68300752138295,fixed_params
0.56,RU,data\a1,SVR,6,3223.992374246005,fixed_params
0.56,RU,data\a1,SVR,7,21.593921563493815,fixed_params
0.56,RU,data\a1,SVR,8,11614.221632757875,fixed_params
0.56,RU,data\a1,SVR,9,12455.956537280328,fixed_params
0.56,RU,data\a1,SVR,10,9065.448553871227,fixed_params
0.56,RU,data\a1,SVR,11,3969.0097094110606,fixed_params
0.56,RU,data\a1,SVR,12,8119.310267584987,fixed_params
0.56,RU,data\a1,SVR,13,64.01462236961612,fixed_params
0.56,RU,data\a1,SVR,14,62.31677061192642,fixed_params
0.56,RU,data\a1,SVR,15,43.99589322769634,fixed_params
0.56,RU,data\a1,SVR,16,4800.546422479402,fixed_params
0.56,RU,data\a1,SVR,17,3239.99361016995,fixed_params
0.56,RU,data\a1,SVR,18,9473.000856173356,fixed_params
0.56,RU,data\a1,SVR,19,6756.232807527224,fixed_params
0.56,RU,data\a1,XGBRegressor,0,39.445135583629565,fixed_params
0.56,RU,data\a1,XGBRegressor,1,2672.4347679651405,fixed_params
0.56,RU,data\a1,XGBRegressor,2,4340.908899062164,fixed_params
0.56,RU,data\a1,XGBRegressor,3,714.060748094753,fixed_params
0.56,RU,data\a1,XGBRegressor,4,46.534781371902646,fixed_params
0.56,RU,data\a1,XGBRegressor,5,43.61683275868828,fixed_params
0.56,RU,data\a1,XGBRegressor,6,2479.53780306825,fixed_params
0.56,RU,data\a1,XGBRegressor,7,20.0445418394201,fixed_params
0.56,RU,data\a1,XGBRegressor,8,8929.04893029122,fixed_params
0.56,RU,data\a1,XGBRegressor,9,4981.234103850076,fixed_params
0.56,RU,data\a1,XGBRegressor,10,4900.4905539517185,fixed_params
0.56,RU,data\a1,XGBRegressor,11,2250.676937236132,fixed_params
0.56,RU,data\a1,XGBRegressor,12,4649.506075531879,fixed_params
0.56,RU,data\a1,XGBRegressor,13,52.6424843265506,fixed_params
0.56,RU,data\a1,XGBRegressor,14,63.87031675507816,fixed_params
0.56,RU,data\a1,XGBRegressor,15,49.304430259927116,fixed_params
0.56,RU,data\a1,XGBRegressor,16,2759.4001022461985,fixed_params
0.56,RU,data\a1,XGBRegressor,17,1158.7556440867468,fixed_params
0.56,RU,data\a1,XGBRegressor,18,3453.44505266309,fixed_params
0.56,RU,data\a1,XGBRegressor,19,3080.336864227128,fixed_params
0.56,GN,data\a1,BaggingRegressor,0,64.19258931523056,fixed_params
0.56,GN,data\a1,BaggingRegressor,1,1534.964868583748,fixed_params
0.56,GN,data\a1,BaggingRegressor,2,4806.242329673653,fixed_params
0.56,GN,data\a1,BaggingRegressor,3,442.11904251583974,fixed_params
0.56,GN,data\a1,BaggingRegressor,4,40.69389014992867,fixed_params
0.56,GN,data\a1,BaggingRegressor,5,42.166688916584874,fixed_params
0.56,GN,data\a1,BaggingRegressor,6,2129.1585603707003,fixed_params
0.56,GN,data\a1,BaggingRegressor,7,18.248117102066928,fixed_params
0.56,GN,data\a1,BaggingRegressor,8,6452.030716361803,fixed_params
0.56,GN,data\a1,BaggingRegressor,9,5739.291753055256,fixed_params
0.56,GN,data\a1,BaggingRegressor,10,3460.2414623715476,fixed_params
0.56,GN,data\a1,BaggingRegressor,11,2298.247022384186,fixed_params
0.56,GN,data\a1,BaggingRegressor,12,3400.18722071094,fixed_params
0.56,GN,data\a1,BaggingRegressor,13,40.31154573901738,fixed_params
0.56,GN,data\a1,BaggingRegressor,14,51.96832425614704,fixed_params
0.56,GN,data\a1,BaggingRegressor,15,57.419801509446835,fixed_params
0.56,GN,data\a1,BaggingRegressor,16,2602.8671637512507,fixed_params
0.56,GN,data\a1,BaggingRegressor,17,491.41202669750817,fixed_params
