rel_thres,strategy,dataset,model,fold,sera_score,config
0.98,SMT,data\a1,DecisionTreeRegressor,12,10322.26485161682,fixed_params
0.98,SMT,data\a1,DecisionTreeRegressor,13,88.19069999999999,fixed_params
0.98,SMT,data\a1,DecisionTreeRegressor,14,71.43469500787226,fixed_params
0.98,SMT,data\a1,DecisionTreeRegressor,15,60.889282569880635,fixed_params
0.98,SMT,data\a1,DecisionTreeRegressor,16,2266.4972188898155,fixed_params
0.98,SMT,data\a1,DecisionTreeRegressor,17,2297.0122,fixed_params
0.98,SMT,data\a1,DecisionTreeRegressor,18,6771.54300867001,fixed_params
0.98,SMT,data\a1,DecisionTreeRegressor,19,4664.390050000001,fixed_params
0.98,SMT,data\a1,MLPRegressor,0,199056.01271139615,fixed_params
0.98,SMT,data\a1,MLPRegressor,1,16491806.618806493,fixed_params
0.98,SMT,data\a1,MLPRegressor,2,3675624.5715290518,fixed_params
0.98,SMT,data\a1,MLPRegressor,3,468716.17292285647,fixed_params
0.98,SMT,data\a1,MLPRegressor,4,24055.011246887178,fixed_params
0.98,SMT,data\a1,MLPRegressor,5,47082.05648023602,fixed_params
0.98,SMT,data\a1,MLPRegressor,6,118237.34108490433,fixed_params
0.98,SMT,data\a1,MLPRegressor,7,141384.81143441718,fixed_params
0.98,SMT,data\a1,MLPRegressor,8,29071.46201286081,fixed_params
0.98,SMT,data\a1,MLPRegressor,9,84970.5035934025,fixed_params
0.98,SMT,data\a1,MLPRegressor,10,1040597.8187417723,fixed_params
0.98,SMT,data\a1,MLPRegressor,11,645745.9265025747,fixed_params
0.98,SMT,data\a1,MLPRegressor,12,56911.9356636861,fixed_params
0.98,SMT,data\a1,MLPRegressor,13,9397.4575933066,fixed_params
0.98,SMT,data\a1,MLPRegressor,14,41238.02795479822,fixed_params
0.98,SMT,data\a1,MLPRegressor,15,5764.515537530592,fixed_params
0.98,SMT,data\a1,MLPRegressor,16,276327.27062369906,fixed_params
0.98,SMT,data\a1,MLPRegressor,17,23298.436668038674,fixed_params
0.98,SMT,data\a1,MLPRegressor,18,126437.43055080043,fixed_params
0.98,SMT,data\a1,MLPRegressor,19,3766406.822916264,fixed_params
0.98,SMT,data\a1,RandomForestRegressor,0,48.846711983104896,fixed_params
0.98,SMT,data\a1,RandomForestRegressor,1,2509.6406807672265,fixed_params
0.98,SMT,data\a1,RandomForestRegressor,2,3847.9559859441397,fixed_params
0.98,SMT,data\a1,RandomForestRegressor,3,831.9211063215528,fixed_params
0.98,SMT,data\a1,RandomForestRegressor,4,47.97334993264593,fixed_params
0.98,SMT,data\a1,RandomForestRegressor,5,33.76743847217866,fixed_params
0.98,SMT,data\a1,RandomForestRegressor,6,2133.7758483519056,fixed_params
0.98,SMT,data\a1,RandomForestRegressor,7,16.77758342754981,fixed_params
0.98,SMT,data\a1,RandomForestRegressor,8,6919.377271179998,fixed_params
0.98,SMT,data\a1,RandomForestRegressor,9,6547.5891186049985,fixed_params
0.98,SMT,data\a1,RandomForestRegressor,10,3132.224235611785,fixed_params
0.98,SMT,data\a1,RandomForestRegressor,11,2327.307902950736,fixed_params
0.98,SMT,data\a1,RandomForestRegressor,12,3698.5092300606802,fixed_params
0.98,SMT,data\a1,RandomForestRegressor,13,37.69160455808155,fixed_params
0.98,SMT,data\a1,RandomForestRegressor,14,48.600160745094875,fixed_params
0.98,SMT,data\a1,RandomForestRegressor,15,40.77084604889944,fixed_params
0.98,SMT,data\a1,RandomForestRegressor,16,2778.448543163273,fixed_params
0.98,SMT,data\a1,RandomForestRegressor,17,450.8681596013488,fixed_params
0.98,SMT,data\a1,RandomForestRegressor,18,3542.211158736812,fixed_params
0.98,SMT,data\a1,RandomForestRegressor,19,2963.1595010754177,fixed_params
0.98,SMT,data\a1,SVR,0,49.32604203558805,fixed_params
0.98,SMT,data\a1,SVR,1,2118.01892084526,fixed_params
0.98,SMT,data\a1,SVR,2,4634.932068949785,fixed_params
0.98,SMT,data\a1,SVR,3,1931.944260994684,fixed_params
0.98,SMT,data\a1,SVR,4,38.779265930821346,fixed_params
0.98,SMT,data\a1,SVR,5,54.36194369352635,fixed_params
0.98,SMT,data\a1,SVR,6,1064.6181402628497,fixed_params
0.98,SMT,data\a1,SVR,7,35.612686043096744,fixed_params
0.98,SMT,data\a1,SVR,8,5613.55031471282,fixed_params
0.98,SMT,data\a1,SVR,9,7028.07670494753,fixed_params
0.98,SMT,data\a1,SVR,10,4726.477750111396,fixed_params
0.98,SMT,data\a1,SVR,11,1648.9262130898107,fixed_params
0.98,SMT,data\a1,SVR,12,3994.3839442146195,fixed_params
0.98,SMT,data\a1,SVR,13,34.99825974110681,fixed_params
0.98,SMT,data\a1,SVR,14,54.63027974355454,fixed_params
0.98,SMT,data\a1,SVR,15,49.047277407736665,fixed_params
0.98,SMT,data\a1,SVR,16,2453.4134121339566,fixed_params
0.98,SMT,data\a1,SVR,17,958.1593211753958,fixed_params
0.98,SMT,data\a1,SVR,18,4543.872125905003,fixed_params
0.98,SMT,data\a1,SVR,19,3929.0994519142414,fixed_params
0.98,SMT,data\a1,XGBRegressor,0,37.88704100207836,fixed_params
0.98,SMT,data\a1,XGBRegressor,1,2806.512549615446,fixed_params
0.98,SMT,data\a1,XGBRegressor,2,4384.584280255808,fixed_params
0.98,SMT,data\a1,XGBRegressor,3,845.0028143599565,fixed_params
0.98,SMT,data\a1,XGBRegressor,4,36.37439555583174,fixed_params
0.98,SMT,data\a1,XGBRegressor,5,45.958633073512495,fixed_params
0.98,SMT,data\a1,XGBRegressor,6,1970.4851813245803,fixed_params
0.98,SMT,data\a1,XGBRegressor,7,25.89694796534999,fixed_params
0.98,SMT,data\a1,XGBRegressor,8,8911.769728887259,fixed_params
0.98,SMT,data\a1,XGBRegressor,9,7027.029486439086,fixed_params
0.98,SMT,data\a1,XGBRegressor,10,3196.882239256104,fixed_params
0.98,SMT,data\a1,XGBRegressor,11,1119.8703405617325,fixed_params
0.98,SMT,data\a1,XGBRegressor,12,2445.8082343687392,fixed_params
0.98,SMT,data\a1,XGBRegressor,13,39.553788819931455,fixed_params
0.98,SMT,data\a1,XGBRegressor,14,61.92935308001714,fixed_params
0.98,SMT,data\a1,XGBRegressor,15,42.46621119616036,fixed_params
0.98,SMT,data\a1,XGBRegressor,16,2702.30164427592,fixed_params
0.98,SMT,data\a1,XGBRegressor,17,729.7781357906852,fixed_params
0.98,SMT,data\a1,XGBRegressor,18,5167.38011974366,fixed_params
0.98,SMT,data\a1,XGBRegressor,19,4744.864769565995,fixed_params
0.98,RO,data\a1,BaggingRegressor,0,44.990136,fixed_params
0.98,RO,data\a1,BaggingRegressor,1,2128.3294645000005,fixed_params
0.98,RO,data\a1,BaggingRegressor,2,3907.6893390000005,fixed_params
0.98,RO,data\a1,BaggingRegressor,3,513.8510005000002,fixed_params
0.98,RO,data\a1,BaggingRegressor,4,42.193656000000004,fixed_params
0.98,RO,data\a1,BaggingRegressor,5,35.35251350000001,fixed_params
0.98,RO,data\a1,BaggingRegressor,6,1182.2800435000001,fixed_params
0.98,RO,data\a1,BaggingRegressor,7,24.0744325,fixed_params
0.98,RO,data\a1,BaggingRegressor,8,7876.439734499999,fixed_params
0.98,RO,data\a1,BaggingRegressor,9,5908.396161499999,fixed_params
0.98,RO,data\a1,BaggingRegressor,10,3321.5323479999997,fixed_params
0.98,RO,data\a1,BaggingRegressor,11,1155.8175069999995,fixed_params
0.98,RO,data\a1,BaggingRegressor,12,3643.465349499999,fixed_params
0.98,RO,data\a1,BaggingRegressor,13,54.858393500000005,fixed_params
0.98,RO,data\a1,BaggingRegressor,14,61.5166195,fixed_params
0.98,RO,data\a1,BaggingRegressor,15,41.477162500000006,fixed_params
0.98,RO,data\a1,BaggingRegressor,16,2910.025730000001,fixed_params
0.98,RO,data\a1,BaggingRegressor,17,855.1466490000003,fixed_params
0.98,RO,data\a1,BaggingRegressor,18,4337.1566785,fixed_params
0.98,RO,data\a1,BaggingRegressor,19,2976.20592,fixed_params
0.98,RO,data\a1,DecisionTreeRegressor,0,86.39920000000001,fixed_params
0.98,RO,data\a1,DecisionTreeRegressor,1,3896.692700000001,fixed_params
0.98,RO,data\a1,DecisionTreeRegressor,2,4929.49425,fixed_params
0.98,RO,data\a1,DecisionTreeRegressor,3,2065.84055,fixed_params
0.98,RO,data\a1,DecisionTreeRegressor,4,48.34835,fixed_params
0.98,RO,data\a1,DecisionTreeRegressor,5,51.08225,fixed_params
0.98,RO,data\a1,DecisionTreeRegressor,6,2729.17635,fixed_params
0.98,RO,data\a1,DecisionTreeRegressor,7,56.63765000000001,fixed_params
0.98,RO,data\a1,DecisionTreeRegressor,8,7879.5125,fixed_params
0.98,RO,data\a1,DecisionTreeRegressor,9,6517.46765,fixed_params
0.98,RO,data\a1,DecisionTreeRegressor,10,3062.3110500000007,fixed_params
0.98,RO,data\a1,DecisionTreeRegressor,11,1491.18775,fixed_params
0.98,RO,data\a1,DecisionTreeRegressor,12,2518.8613,fixed_params
0.98,RO,data\a1,DecisionTreeRegressor,13,63.3048,fixed_params
0.98,RO,data\a1,DecisionTreeRegressor,14,53.54085,fixed_params
0.98,RO,data\a1,DecisionTreeRegressor,15,60.32815000000001,fixed_params
0.98,RO,data\a1,DecisionTreeRegressor,16,2531.4326,fixed_params
0.98,RO,data\a1,DecisionTreeRegressor,17,1391.1711999999998,fixed_params
0.98,RO,data\a1,DecisionTreeRegressor,18,4806.216950000001,fixed_params
0.98,RO,data\a1,DecisionTreeRegressor,19,3919.8058,fixed_params
0.98,RO,data\a1,MLPRegressor,0,788804.7551453059,fixed_params
0.98,RO,data\a1,MLPRegressor,1,7557898.072339807,fixed_params
0.98,RO,data\a1,MLPRegressor,2,226200.854713703,fixed_params
0.98,RO,data\a1,MLPRegressor,3,173774.75828231437,fixed_params
0.98,RO,data\a1,MLPRegressor,4,24522.992641668883,fixed_params
0.98,RO,data\a1,MLPRegressor,5,673.9511858377341,fixed_params
0.98,RO,data\a1,MLPRegressor,6,15352.54210079759,fixed_params
0.98,RO,data\a1,MLPRegressor,7,10636.832680319512,fixed_params
0.98,RO,data\a1,MLPRegressor,8,33906.47547734108,fixed_params
0.98,RO,data\a1,MLPRegressor,9,48542.40253405246,fixed_params
0.98,RO,data\a1,MLPRegressor,10,31165.20598133129,fixed_params
0.98,RO,data\a1,MLPRegressor,11,564700.7970027024,fixed_params
0.98,RO,data\a1,MLPRegressor,12,8302.69174843131,fixed_params
0.98,RO,data\a1,MLPRegressor,13,3981.791418919606,fixed_params
0.98,RO,data\a1,MLPRegressor,14,7117.283572109178,fixed_params
0.98,RO,data\a1,MLPRegressor,15,19631.99615103395,fixed_params
0.98,RO,data\a1,MLPRegressor,16,196745.2238592909,fixed_params
0.98,RO,data\a1,MLPRegressor,17,122796.91552281263,fixed_params
0.98,RO,data\a1,MLPRegressor,18,106378.39246355578,fixed_params
0.98,RO,data\a1,MLPRegressor,19,2717988.3929842534,fixed_params
0.98,RO,data\a1,RandomForestRegressor,0,41.23235371000002,fixed_params
0.98,RO,data\a1,RandomForestRegressor,1,2136.3815785200013,fixed_params
0.98,RO,data\a1,RandomForestRegressor,2,4427.967006319999,fixed_params
0.98,RO,data\a1,RandomForestRegressor,3,404.65957481000066,fixed_params
0.98,RO,data\a1,RandomForestRegressor,4,42.61515930000001,fixed_params
0.98,RO,data\a1,RandomForestRegressor,5,34.28829191000001,fixed_params
0.98,RO,data\a1,RandomForestRegressor,6,1769.1577185900007,fixed_params
0.98,RO,data\a1,RandomForestRegressor,7,20.086866940000004,fixed_params
0.98,RO,data\a1,RandomForestRegressor,8,7382.0433986650005,fixed_params
0.98,RO,data\a1,RandomForestRegressor,9,7851.673609489997,fixed_params
0.98,RO,data\a1,RandomForestRegressor,10,2403.2237611249984,fixed_params
0.98,RO,data\a1,RandomForestRegressor,11,1846.3311750850023,fixed_params
0.98,RO,data\a1,RandomForestRegressor,12,2470.7566259249966,fixed_params
0.98,RO,data\a1,RandomForestRegressor,13,49.412379324999975,fixed_params
0.98,RO,data\a1,RandomForestRegressor,14,48.943011575,fixed_params
0.98,RO,data\a1,RandomForestRegressor,15,37.23121910000001,fixed_params
0.98,RO,data\a1,RandomForestRegressor,16,2561.5856847349987,fixed_params
0.98,RO,data\a1,RandomForestRegressor,17,409.3819047299996,fixed_params
0.98,RO,data\a1,RandomForestRegressor,18,3559.3435205149995,fixed_params
0.98,RO,data\a1,RandomForestRegressor,19,3545.3660002449997,fixed_params
0.98,RO,data\a1,SVR,0,49.754667838564465,fixed_params
0.98,RO,data\a1,SVR,1,2083.1269545482414,fixed_params
0.98,RO,data\a1,SVR,2,4633.9574183692075,fixed_params
0.98,RO,data\a1,SVR,3,2222.7183492014774,fixed_params
0.98,RO,data\a1,SVR,4,37.86937700487204,fixed_params
0.98,RO,data\a1,SVR,5,52.78706347720906,fixed_params
0.98,RO,data\a1,SVR,6,1163.7246328171482,fixed_params
0.98,RO,data\a1,SVR,7,31.036005463488028,fixed_params
0.98,RO,data\a1,SVR,8,6228.96489738372,fixed_params
0.98,RO,data\a1,SVR,9,7010.260836107937,fixed_params
0.98,RO,data\a1,SVR,10,4767.492234257799,fixed_params
0.98,RO,data\a1,SVR,11,1710.795763580952,fixed_params
0.98,RO,data\a1,SVR,12,4325.237434883583,fixed_params
0.98,RO,data\a1,SVR,13,35.778599267196554,fixed_params
0.98,RO,data\a1,SVR,14,54.51915262382896,fixed_params
0.98,RO,data\a1,SVR,15,45.924916367079895,fixed_params
0.98,RO,data\a1,SVR,16,2425.7125311326304,fixed_params
0.98,RO,data\a1,SVR,17,1019.2159602582047,fixed_params
0.98,RO,data\a1,SVR,18,5018.090715119831,fixed_params
0.98,RO,data\a1,SVR,19,4098.713870136219,fixed_params
0.98,RO,data\a1,XGBRegressor,0,36.181625873619936,fixed_params
0.98,RO,data\a1,XGBRegressor,1,3642.437024013201,fixed_params
0.98,RO,data\a1,XGBRegressor,2,5156.3868434646765,fixed_params
0.98,RO,data\a1,XGBRegressor,3,888.1779994104116,fixed_params
0.98,RO,data\a1,XGBRegressor,4,34.76746366004686,fixed_params
0.98,RO,data\a1,XGBRegressor,5,36.53978998443728,fixed_params
0.98,RO,data\a1,XGBRegressor,6,2990.127461389794,fixed_params
0.98,RO,data\a1,XGBRegressor,7,14.5736575551311,fixed_params
0.98,RO,data\a1,XGBRegressor,8,7849.533722587069,fixed_params
0.98,RO,data\a1,XGBRegressor,9,5515.943568674892,fixed_params
0.98,RO,data\a1,XGBRegressor,10,3402.6240643923284,fixed_params
0.98,RO,data\a1,XGBRegressor,11,3269.2838740159727,fixed_params
0.98,RO,data\a1,XGBRegressor,12,4655.058383880252,fixed_params
0.98,RO,data\a1,XGBRegressor,13,53.49160792075241,fixed_params
0.98,RO,data\a1,XGBRegressor,14,54.15515807927207,fixed_params
0.98,RO,data\a1,XGBRegressor,15,41.61865071240175,fixed_params
0.98,RO,data\a1,XGBRegressor,16,2629.6023655818753,fixed_params
0.98,RO,data\a1,XGBRegressor,17,1399.1252593601935,fixed_params
0.98,RO,data\a1,XGBRegressor,18,5281.731962796332,fixed_params
0.98,RO,data\a1,XGBRegressor,19,3671.0251037540243,fixed_params
0.98,RU,data\a1,BaggingRegressor,0,60.02575549999999,fixed_params
0.98,RU,data\a1,BaggingRegressor,1,2301.3477125000004,fixed_params
0.98,RU,data\a1,BaggingRegressor,2,4643.264266500001,fixed_params
0.98,RU,data\a1,BaggingRegressor,3,1480.0315420000002,fixed_params
0.98,RU,data\a1,BaggingRegressor,4,34.70383700000001,fixed_params
0.98,RU,data\a1,BaggingRegressor,5,35.9350695,fixed_params
0.98,RU,data\a1,BaggingRegressor,6,1899.7312755000003,fixed_params
0.98,RU,data\a1,BaggingRegressor,7,17.054157499999995,fixed_params
0.98,RU,data\a1,BaggingRegressor,8,6420.373041499999,fixed_params
0.98,RU,data\a1,BaggingRegressor,9,6744.274922,fixed_params
0.98,RU,data\a1,BaggingRegressor,10,2357.573972000001,fixed_params
0.98,RU,data\a1,BaggingRegressor,11,3960.4430334999997,fixed_params
0.98,RU,data\a1,BaggingRegressor,12,3080.4854769999993,fixed_params
0.98,RU,data\a1,BaggingRegressor,13,47.017799499999995,fixed_params
0.98,RU,data\a1,BaggingRegressor,14,46.48888050000001,fixed_params
0.98,RU,data\a1,BaggingRegressor,15,32.644102,fixed_params
0.98,RU,data\a1,BaggingRegressor,16,2854.707326,fixed_params
0.98,RU,data\a1,BaggingRegressor,17,262.4514245,fixed_params
0.98,RU,data\a1,BaggingRegressor,18,3369.8814465000005,fixed_params
0.98,RU,data\a1,BaggingRegressor,19,5567.453733,fixed_params
0.98,RU,data\a1,DecisionTreeRegressor,0,44.827200000000005,fixed_params
0.98,RU,data\a1,DecisionTreeRegressor,1,3480.4962000000005,fixed_params
0.98,RU,data\a1,DecisionTreeRegressor,2,4741.757600000002,fixed_params
0.98,RU,data\a1,DecisionTreeRegressor,3,2560.3582,fixed_params
0.98,RU,data\a1,DecisionTreeRegressor,4,49.3904,fixed_params
0.98,RU,data\a1,DecisionTreeRegressor,5,50.0043,fixed_params
0.98,RU,data\a1,DecisionTreeRegressor,6,4823.106949999999,fixed_params
0.98,RU,data\a1,DecisionTreeRegressor,7,46.93280000000001,fixed_params
0.98,RU,data\a1,DecisionTreeRegressor,8,5987.459499999999,fixed_params
0.98,RU,data\a1,DecisionTreeRegressor,9,10601.03055,fixed_params
0.98,RU,data\a1,DecisionTreeRegressor,10,3594.8315000000007,fixed_params
0.98,RU,data\a1,DecisionTreeRegressor,11,5737.4366,fixed_params
0.98,RU,data\a1,DecisionTreeRegressor,12,10216.395649999999,fixed_params
0.98,RU,data\a1,DecisionTreeRegressor,13,47.66030000000001,fixed_params
0.98,RU,data\a1,DecisionTreeRegressor,14,93.55195000000002,fixed_params
0.98,RU,data\a1,DecisionTreeRegressor,15,41.66295000000001,fixed_params
0.98,RU,data\a1,DecisionTreeRegressor,16,4888.7113,fixed_params
0.98,RU,data\a1,DecisionTreeRegressor,17,872.5072499999999,fixed_params
0.98,RU,data\a1,DecisionTreeRegressor,18,4883.2879,fixed_params
0.98,RU,data\a1,DecisionTreeRegressor,19,6251.780250000002,fixed_params
0.98,RU,data\a1,MLPRegressor,0,344180.54380543384,fixed_params
0.98,RU,data\a1,MLPRegressor,1,2828159.2148287375,fixed_params
0.98,RU,data\a1,MLPRegressor,2,355231.1909990602,fixed_params
0.98,RU,data\a1,MLPRegressor,3,4808145.932636925,fixed_params
0.98,RU,data\a1,MLPRegressor,4,53101.44670512315,fixed_params
0.98,RU,data\a1,MLPRegressor,5,780739.2306725304,fixed_params
0.98,RU,data\a1,MLPRegressor,6,39296.3459064969,fixed_params
0.98,RU,data\a1,MLPRegressor,7,342270.05636937125,fixed_params
0.98,RU,data\a1,MLPRegressor,8,72754.39670603367,fixed_params
0.98,RU,data\a1,MLPRegressor,9,179968.39245845223,fixed_params
0.98,RU,data\a1,MLPRegressor,10,315159.27198165667,fixed_params
0.98,RU,data\a1,MLPRegressor,11,259981.93685554602,fixed_params
0.98,RU,data\a1,MLPRegressor,12,1286838.2205534342,fixed_params
0.98,RU,data\a1,MLPRegressor,13,34947.03245051352,fixed_params
0.98,RU,data\a1,MLPRegressor,14,78242.39602045955,fixed_params
0.98,RU,data\a1,MLPRegressor,15,127822.43125043444,fixed_params
0.98,RU,data\a1,MLPRegressor,16,1912607.925023351,fixed_params
0.98,RU,data\a1,MLPRegressor,17,488846.5930094042,fixed_params
0.98,RU,data\a1,MLPRegressor,18,92119.51963326496,fixed_params
0.98,RU,data\a1,MLPRegressor,19,28235277.26474513,fixed_params
0.98,RU,data\a1,RandomForestRegressor,0,34.40661457999999,fixed_params
0.98,RU,data\a1,RandomForestRegressor,1,1976.3315310449973,fixed_params
0.98,RU,data\a1,RandomForestRegressor,2,3476.756437109999,fixed_params
0.98,RU,data\a1,RandomForestRegressor,3,862.3800821400009,fixed_params
0.98,RU,data\a1,RandomForestRegressor,4,35.19247722000001,fixed_params
0.98,RU,data\a1,RandomForestRegressor,5,30.070647075000004,fixed_params
0.98,RU,data\a1,RandomForestRegressor,6,2082.915954825001,fixed_params
0.98,RU,data\a1,RandomForestRegressor,7,23.84782510500002,fixed_params
0.98,RU,data\a1,RandomForestRegressor,8,7224.30495129,fixed_params
0.98,RU,data\a1,RandomForestRegressor,9,4902.064439204997,fixed_params
0.98,RU,data\a1,RandomForestRegressor,10,2527.4259336799973,fixed_params
0.98,RU,data\a1,RandomForestRegressor,11,2055.5100351550022,fixed_params
0.98,RU,data\a1,RandomForestRegressor,12,3656.488382074996,fixed_params
0.98,RU,data\a1,RandomForestRegressor,13,45.85907742999997,fixed_params
0.98,RU,data\a1,RandomForestRegressor,14,45.807853290000004,fixed_params
0.98,RU,data\a1,RandomForestRegressor,15,42.87686300499999,fixed_params
0.98,RU,data\a1,RandomForestRegressor,16,2191.8236804149997,fixed_params
0.98,RU,data\a1,RandomForestRegressor,17,256.030425135,fixed_params
0.98,RU,data\a1,RandomForestRegressor,18,3564.9453430000003,fixed_params
0.98,RU,data\a1,RandomForestRegressor,19,3912.316971760001,fixed_params
0.98,RU,data\a1,SVR,0,70.2642156155182,fixed_params
0.98,RU,data\a1,SVR,1,4824.580342015846,fixed_params
0.98,RU,data\a1,SVR,2,8219.424106270219,fixed_params
0.98,RU,data\a1,SVR,3,5615.675434623418,fixed_params
0.98,RU,data\a1,SVR,4,40.8053898246534,fixed_params
0.98,RU,data\a1,SVR,5,58.913642507944004,fixed_params
0.98,RU,data\a1,SVR,6,4040.4808851289017,fixed_params
0.98,RU,data\a1,SVR,7,22.203758164722863,fixed_params
0.98,RU,data\a1,SVR,8,11618.985523942734,fixed_params
0.98,RU,data\a1,SVR,9,13107.527180179617,fixed_params
0.98,RU,data\a1,SVR,10,10366.701798695945,fixed_params
0.98,RU,data\a1,SVR,11,3871.2437366797712,fixed_params
0.98,RU,data\a1,SVR,12,8749.774763852234,fixed_params
0.98,RU,data\a1,SVR,13,75.07899619117053,fixed_params
0.98,RU,data\a1,SVR,14,66.4517195936182,fixed_params
0.98,RU,data\a1,SVR,15,41.71308174918562,fixed_params
0.98,RU,data\a1,SVR,16,4656.898561616713,fixed_params
0.98,RU,data\a1,SVR,17,3439.2074127007236,fixed_params
0.98,RU,data\a1,SVR,18,10308.779294634483,fixed_params
0.98,RU,data\a1,SVR,19,7194.231906197208,fixed_params
0.98,RU,data\a1,XGBRegressor,0,42.07804610611515,fixed_params
0.98,RU,data\a1,XGBRegressor,1,3357.4503330824423,fixed_params
0.98,RU,data\a1,XGBRegressor,2,6493.429425233276,fixed_params
0.98,RU,data\a1,XGBRegressor,3,1223.6192109100996,fixed_params
0.98,RU,data\a1,XGBRegressor,4,51.92867649089194,fixed_params
0.98,RU,data\a1,XGBRegressor,5,55.00524449265452,fixed_params
0.98,RU,data\a1,XGBRegressor,6,1794.8571059411786,fixed_params
0.98,RU,data\a1,XGBRegressor,7,37.06794564716601,fixed_params
0.98,RU,data\a1,XGBRegressor,8,8613.440403225275,fixed_params
0.98,RU,data\a1,XGBRegressor,9,4590.554144174264,fixed_params
0.98,RU,data\a1,XGBRegressor,10,4693.311011296706,fixed_params
0.98,RU,data\a1,XGBRegressor,11,1581.5183252594777,fixed_params
0.98,RU,data\a1,XGBRegressor,12,3323.7334857635583,fixed_params
0.98,RU,data\a1,XGBRegressor,13,55.582651279208044,fixed_params
0.98,RU,data\a1,XGBRegressor,14,60.37804490555192,fixed_params
0.98,RU,data\a1,XGBRegressor,15,52.71524975252085,fixed_params
0.98,RU,data\a1,XGBRegressor,16,3968.373827474228,fixed_params
0.98,RU,data\a1,XGBRegressor,17,1141.9966594214736,fixed_params
0.98,RU,data\a1,XGBRegressor,18,4295.121427019476,fixed_params
0.98,RU,data\a1,XGBRegressor,19,4602.702140265394,fixed_params
0.98,GN,data\a1,BaggingRegressor,0,57.908410355004825,fixed_params
0.98,GN,data\a1,BaggingRegressor,1,2477.1636416250753,fixed_params
0.98,GN,data\a1,BaggingRegressor,2,3281.842303295345,fixed_params
0.98,GN,data\a1,BaggingRegressor,3,1320.8739736778086,fixed_params
0.98,GN,data\a1,BaggingRegressor,4,74.16575766862343,fixed_params
0.98,GN,data\a1,BaggingRegressor,5,38.57219518341923,fixed_params
0.98,GN,data\a1,BaggingRegressor,6,1747.35959630268,fixed_params
0.98,GN,data\a1,BaggingRegressor,7,45.002154837087375,fixed_params
0.98,GN,data\a1,BaggingRegressor,8,4479.9187237112765,fixed_params
0.98,GN,data\a1,BaggingRegressor,9,5866.214418428808,fixed_params
0.98,GN,data\a1,BaggingRegressor,10,3410.7661446686775,fixed_params
0.98,GN,data\a1,BaggingRegressor,11,2791.1337440711,fixed_params
0.98,GN,data\a1,BaggingRegressor,12,2873.221005371429,fixed_params
0.98,GN,data\a1,BaggingRegressor,13,35.27131493363591,fixed_params
0.98,GN,data\a1,BaggingRegressor,14,52.555344570582065,fixed_params
0.98,GN,data\a1,BaggingRegressor,15,51.54761647453262,fixed_params
0.98,GN,data\a1,BaggingRegressor,16,4405.650174378943,fixed_params
0.98,GN,data\a1,BaggingRegressor,17,582.022947184919,fixed_params
