rel_thres,strategy,dataset,model,fold,sera_score,config
0.88,SMT,data\a1,MLPRegressor,3,1299446.3580884242,fixed_params
0.88,SMT,data\a1,MLPRegressor,4,148836.2091468053,fixed_params
0.88,SMT,data\a1,MLPRegressor,5,18006.23038777537,fixed_params
0.88,SMT,data\a1,MLPRegressor,6,105491.67586139997,fixed_params
0.88,SMT,data\a1,MLPRegressor,7,71554.84318552582,fixed_params
0.88,SMT,data\a1,MLPRegressor,8,94452.4248895795,fixed_params
0.88,SMT,data\a1,MLPRegressor,9,48763.304673976345,fixed_params
0.88,SMT,data\a1,MLPRegressor,10,1376993.2998560683,fixed_params
0.88,SMT,data\a1,MLPRegressor,11,136659.96989623256,fixed_params
0.88,SMT,data\a1,MLPRegressor,12,684160.3107420933,fixed_params
0.88,SMT,data\a1,MLPRegressor,13,40020.03344154155,fixed_params
0.88,SMT,data\a1,MLPRegressor,14,26792.298829669413,fixed_params
0.88,SMT,data\a1,MLPRegressor,15,14815.00921447847,fixed_params
0.88,SMT,data\a1,MLPRegressor,16,88988.31714718074,fixed_params
0.88,SMT,data\a1,MLPRegressor,17,46966.005818698475,fixed_params
0.88,SMT,data\a1,MLPRegressor,18,764796.1334416686,fixed_params
0.88,SMT,data\a1,MLPRegressor,19,876266.3966925959,fixed_params
0.88,SMT,data\a1,RandomForestRegressor,0,43.139575758381426,fixed_params
0.88,SMT,data\a1,RandomForestRegressor,1,2042.174704779324,fixed_params
0.88,SMT,data\a1,RandomForestRegressor,2,3969.178752444998,fixed_params
0.88,SMT,data\a1,RandomForestRegressor,3,675.0581027649998,fixed_params
0.88,SMT,data\a1,RandomForestRegressor,4,34.904246501122955,fixed_params
0.88,SMT,data\a1,RandomForestRegressor,5,32.10947903742079,fixed_params
0.88,SMT,data\a1,RandomForestRegressor,6,1914.849112030001,fixed_params
0.88,SMT,data\a1,RandomForestRegressor,7,16.761240830000002,fixed_params
0.88,SMT,data\a1,RandomForestRegressor,8,6809.422442845001,fixed_params
0.88,SMT,data\a1,RandomForestRegressor,9,7209.850045467622,fixed_params
0.88,SMT,data\a1,RandomForestRegressor,10,3016.072782743978,fixed_params
0.88,SMT,data\a1,RandomForestRegressor,11,1815.530504350001,fixed_params
0.88,SMT,data\a1,RandomForestRegressor,12,3865.1764281699966,fixed_params
0.88,SMT,data\a1,RandomForestRegressor,13,35.37389668182102,fixed_params
0.88,SMT,data\a1,RandomForestRegressor,14,42.13284014458136,fixed_params
0.88,SMT,data\a1,RandomForestRegressor,15,38.40368609,fixed_params
0.88,SMT,data\a1,RandomForestRegressor,16,2726.1089940535326,fixed_params
0.88,SMT,data\a1,RandomForestRegressor,17,450.21611491598617,fixed_params
0.88,SMT,data\a1,RandomForestRegressor,18,4238.7768221225315,fixed_params
0.88,SMT,data\a1,RandomForestRegressor,19,3258.2444882350005,fixed_params
0.88,SMT,data\a1,SVR,0,49.825250446417606,fixed_params
0.88,SMT,data\a1,SVR,1,4368.016891010442,fixed_params
0.88,SMT,data\a1,SVR,2,7562.045901836821,fixed_params
0.88,SMT,data\a1,SVR,3,5543.536581513107,fixed_params
0.88,SMT,data\a1,SVR,4,35.92691942633698,fixed_params
0.88,SMT,data\a1,SVR,5,53.3701053592914,fixed_params
0.88,SMT,data\a1,SVR,6,3764.5177556562285,fixed_params
0.88,SMT,data\a1,SVR,7,29.925706319631242,fixed_params
0.88,SMT,data\a1,SVR,8,12603.675408454355,fixed_params
0.88,SMT,data\a1,SVR,9,7433.667208986842,fixed_params
0.88,SMT,data\a1,SVR,10,4939.979598744775,fixed_params
0.88,SMT,data\a1,SVR,11,4313.3054962231545,fixed_params
0.88,SMT,data\a1,SVR,12,8853.825077181282,fixed_params
0.88,SMT,data\a1,SVR,13,35.38281763884236,fixed_params
0.88,SMT,data\a1,SVR,14,54.670697505989494,fixed_params
0.88,SMT,data\a1,SVR,15,44.15388578338488,fixed_params
0.88,SMT,data\a1,SVR,16,2860.9128637047984,fixed_params
0.88,SMT,data\a1,SVR,17,1125.588206823079,fixed_params
0.88,SMT,data\a1,SVR,18,5139.974824873537,fixed_params
0.88,SMT,data\a1,SVR,19,7480.457988027994,fixed_params
0.88,SMT,data\a1,XGBRegressor,0,44.30918979531118,fixed_params
0.88,SMT,data\a1,XGBRegressor,1,2757.8596353149337,fixed_params
0.88,SMT,data\a1,XGBRegressor,2,5959.741633380186,fixed_params
0.88,SMT,data\a1,XGBRegressor,3,441.5539515658435,fixed_params
0.88,SMT,data\a1,XGBRegressor,4,36.37439555583174,fixed_params
0.88,SMT,data\a1,XGBRegressor,5,47.3237116996,fixed_params
0.88,SMT,data\a1,XGBRegressor,6,1970.4851813245803,fixed_params
0.88,SMT,data\a1,XGBRegressor,7,25.89694796534999,fixed_params
0.88,SMT,data\a1,XGBRegressor,8,8911.769728887259,fixed_params
0.88,SMT,data\a1,XGBRegressor,9,4209.699060767395,fixed_params
0.88,SMT,data\a1,XGBRegressor,10,4744.067974052549,fixed_params
0.88,SMT,data\a1,XGBRegressor,11,1119.8703405617325,fixed_params
0.88,SMT,data\a1,XGBRegressor,12,2445.8082343687392,fixed_params
0.88,SMT,data\a1,XGBRegressor,13,42.96239216832892,fixed_params
0.88,SMT,data\a1,XGBRegressor,14,41.128099384721885,fixed_params
0.88,SMT,data\a1,XGBRegressor,15,42.46621119616036,fixed_params
0.88,SMT,data\a1,XGBRegressor,16,2937.1842497938383,fixed_params
0.88,SMT,data\a1,XGBRegressor,17,721.8623779513036,fixed_params
0.88,SMT,data\a1,XGBRegressor,18,5036.784888048805,fixed_params
0.88,SMT,data\a1,XGBRegressor,19,3690.2350108760143,fixed_params
0.88,RO,data\a1,BaggingRegressor,0,44.121604000000005,fixed_params
0.88,RO,data\a1,BaggingRegressor,1,2272.602663000001,fixed_params
0.88,RO,data\a1,BaggingRegressor,2,3732.267964500001,fixed_params
0.88,RO,data\a1,BaggingRegressor,3,309.2604209999996,fixed_params
0.88,RO,data\a1,BaggingRegressor,4,35.12128799999999,fixed_params
0.88,RO,data\a1,BaggingRegressor,5,39.800314,fixed_params
0.88,RO,data\a1,BaggingRegressor,6,1105.2547869999999,fixed_params
0.88,RO,data\a1,BaggingRegressor,7,25.944971999999993,fixed_params
0.88,RO,data\a1,BaggingRegressor,8,6541.434829,fixed_params
0.88,RO,data\a1,BaggingRegressor,9,8216.340214,fixed_params
0.88,RO,data\a1,BaggingRegressor,10,1642.6578304999996,fixed_params
0.88,RO,data\a1,BaggingRegressor,11,1856.9150489999993,fixed_params
0.88,RO,data\a1,BaggingRegressor,12,5770.722938,fixed_params
0.88,RO,data\a1,BaggingRegressor,13,51.168054000000005,fixed_params
0.88,RO,data\a1,BaggingRegressor,14,29.217459000000005,fixed_params
0.88,RO,data\a1,BaggingRegressor,15,46.2429045,fixed_params
0.88,RO,data\a1,BaggingRegressor,16,2196.9114900000004,fixed_params
0.88,RO,data\a1,BaggingRegressor,17,395.6236584999999,fixed_params
0.88,RO,data\a1,BaggingRegressor,18,3642.7282780000005,fixed_params
0.88,RO,data\a1,BaggingRegressor,19,4488.1029345000015,fixed_params
0.88,RO,data\a1,DecisionTreeRegressor,0,76.1477,fixed_params
0.88,RO,data\a1,DecisionTreeRegressor,1,4005.065750000001,fixed_params
0.88,RO,data\a1,DecisionTreeRegressor,2,7071.2109500000015,fixed_params
0.88,RO,data\a1,DecisionTreeRegressor,3,2188.81055,fixed_params
0.88,RO,data\a1,DecisionTreeRegressor,4,58.19695000000001,fixed_params
0.88,RO,data\a1,DecisionTreeRegressor,5,45.690200000000004,fixed_params
0.88,RO,data\a1,DecisionTreeRegressor,6,2726.9763,fixed_params
0.88,RO,data\a1,DecisionTreeRegressor,7,51.66895,fixed_params
0.88,RO,data\a1,DecisionTreeRegressor,8,11983.306799999997,fixed_params
0.88,RO,data\a1,DecisionTreeRegressor,9,5807.0987,fixed_params
0.88,RO,data\a1,DecisionTreeRegressor,10,4805.27125,fixed_params
0.88,RO,data\a1,DecisionTreeRegressor,11,3671.8745000000004,fixed_params
0.88,RO,data\a1,DecisionTreeRegressor,12,3212.7660499999997,fixed_params
0.88,RO,data\a1,DecisionTreeRegressor,13,73.0758,fixed_params
0.88,RO,data\a1,DecisionTreeRegressor,14,67.20790000000001,fixed_params
0.88,RO,data\a1,DecisionTreeRegressor,15,64.74570000000001,fixed_params
0.88,RO,data\a1,DecisionTreeRegressor,16,3593.2386500000002,fixed_params
0.88,RO,data\a1,DecisionTreeRegressor,17,3348.2268,fixed_params
0.88,RO,data\a1,DecisionTreeRegressor,18,9206.3242,fixed_params
0.88,RO,data\a1,DecisionTreeRegressor,19,7231.6706,fixed_params
0.88,RO,data\a1,MLPRegressor,0,37337.40196354804,fixed_params
0.88,RO,data\a1,MLPRegressor,1,572461.9208415576,fixed_params
0.88,RO,data\a1,MLPRegressor,2,125426.64100798476,fixed_params
0.88,RO,data\a1,MLPRegressor,3,1561034.2022947918,fixed_params
0.88,RO,data\a1,MLPRegressor,4,15794.773317598443,fixed_params
0.88,RO,data\a1,MLPRegressor,5,6077.2569649850775,fixed_params
0.88,RO,data\a1,MLPRegressor,6,141401.03003378178,fixed_params
0.88,RO,data\a1,MLPRegressor,7,34178.31916850402,fixed_params
0.88,RO,data\a1,MLPRegressor,8,53797.649703500785,fixed_params
0.88,RO,data\a1,MLPRegressor,9,78218.52623133973,fixed_params
0.88,RO,data\a1,MLPRegressor,10,171909.3067615135,fixed_params
0.88,RO,data\a1,MLPRegressor,11,492376.954975631,fixed_params
0.88,RO,data\a1,MLPRegressor,12,15903.378570909772,fixed_params
0.88,RO,data\a1,MLPRegressor,13,5452.04071439994,fixed_params
0.88,RO,data\a1,MLPRegressor,14,74078.5629074563,fixed_params
0.88,RO,data\a1,MLPRegressor,15,16102.284702111323,fixed_params
0.88,RO,data\a1,MLPRegressor,16,71975.44398123333,fixed_params
0.88,RO,data\a1,MLPRegressor,17,102132.39334655405,fixed_params
0.88,RO,data\a1,MLPRegressor,18,358070.32998558733,fixed_params
0.88,RO,data\a1,MLPRegressor,19,1860547.8966623202,fixed_params
0.88,RO,data\a1,RandomForestRegressor,0,40.96713682500003,fixed_params
0.88,RO,data\a1,RandomForestRegressor,1,2196.007204994999,fixed_params
0.88,RO,data\a1,RandomForestRegressor,2,3386.9717566799995,fixed_params
0.88,RO,data\a1,RandomForestRegressor,3,432.61105153000057,fixed_params
0.88,RO,data\a1,RandomForestRegressor,4,37.56776479000001,fixed_params
0.88,RO,data\a1,RandomForestRegressor,5,34.957603645,fixed_params
0.88,RO,data\a1,RandomForestRegressor,6,2004.547081705002,fixed_params
0.88,RO,data\a1,RandomForestRegressor,7,17.674342650000003,fixed_params
0.88,RO,data\a1,RandomForestRegressor,8,7308.567185554997,fixed_params
0.88,RO,data\a1,RandomForestRegressor,9,6961.095924359999,fixed_params
0.88,RO,data\a1,RandomForestRegressor,10,1315.5098574649962,fixed_params
0.88,RO,data\a1,RandomForestRegressor,11,2080.387840590002,fixed_params
0.88,RO,data\a1,RandomForestRegressor,12,3113.843112219998,fixed_params
0.88,RO,data\a1,RandomForestRegressor,13,44.59619047499998,fixed_params
0.88,RO,data\a1,RandomForestRegressor,14,42.311046819999994,fixed_params
0.88,RO,data\a1,RandomForestRegressor,15,38.399576740000015,fixed_params
0.88,RO,data\a1,RandomForestRegressor,16,2374.86369509,fixed_params
0.88,RO,data\a1,RandomForestRegressor,17,361.8286632849994,fixed_params
0.88,RO,data\a1,RandomForestRegressor,18,3804.9410189150026,fixed_params
0.88,RO,data\a1,RandomForestRegressor,19,3205.8802438899997,fixed_params
0.88,RO,data\a1,SVR,0,49.84299886111685,fixed_params
0.88,RO,data\a1,SVR,1,2263.2885480049513,fixed_params
0.88,RO,data\a1,SVR,2,4790.935692685838,fixed_params
0.88,RO,data\a1,SVR,3,2331.46277381249,fixed_params
0.88,RO,data\a1,SVR,4,34.67769074351405,fixed_params
0.88,RO,data\a1,SVR,5,53.47367288065126,fixed_params
0.88,RO,data\a1,SVR,6,1173.9432046115185,fixed_params
0.88,RO,data\a1,SVR,7,29.94729117915655,fixed_params
0.88,RO,data\a1,SVR,8,6391.16745546022,fixed_params
0.88,RO,data\a1,SVR,9,7504.1349253236785,fixed_params
0.88,RO,data\a1,SVR,10,5027.336299383817,fixed_params
0.88,RO,data\a1,SVR,11,1851.664198060805,fixed_params
0.88,RO,data\a1,SVR,12,4440.696643296285,fixed_params
0.88,RO,data\a1,SVR,13,39.1261246527691,fixed_params
0.88,RO,data\a1,SVR,14,54.48576297348403,fixed_params
0.88,RO,data\a1,SVR,15,43.88754997758395,fixed_params
0.88,RO,data\a1,SVR,16,2600.9933711123263,fixed_params
0.88,RO,data\a1,SVR,17,1178.0310996910664,fixed_params
0.88,RO,data\a1,SVR,18,5149.252861262689,fixed_params
0.88,RO,data\a1,SVR,19,4318.543500375162,fixed_params
0.88,RO,data\a1,XGBRegressor,0,44.2894192403181,fixed_params
0.88,RO,data\a1,XGBRegressor,1,3449.4393291195574,fixed_params
0.88,RO,data\a1,XGBRegressor,2,5347.13992935362,fixed_params
0.88,RO,data\a1,XGBRegressor,3,1309.3896879418332,fixed_params
0.88,RO,data\a1,XGBRegressor,4,38.04527853092582,fixed_params
0.88,RO,data\a1,XGBRegressor,5,44.09447370032369,fixed_params
0.88,RO,data\a1,XGBRegressor,6,2267.0047377704864,fixed_params
0.88,RO,data\a1,XGBRegressor,7,21.52079243711426,fixed_params
0.88,RO,data\a1,XGBRegressor,8,7698.576258091648,fixed_params
0.88,RO,data\a1,XGBRegressor,9,6212.837772508898,fixed_params
0.88,RO,data\a1,XGBRegressor,10,3698.6151668332013,fixed_params
0.88,RO,data\a1,XGBRegressor,11,2210.2334781217887,fixed_params
0.88,RO,data\a1,XGBRegressor,12,5001.355173127819,fixed_params
0.88,RO,data\a1,XGBRegressor,13,58.57806427827418,fixed_params
0.88,RO,data\a1,XGBRegressor,14,33.13581564750457,fixed_params
0.88,RO,data\a1,XGBRegressor,15,45.15845434953687,fixed_params
0.88,RO,data\a1,XGBRegressor,16,3556.1090604618157,fixed_params
0.88,RO,data\a1,XGBRegressor,17,892.0227650988737,fixed_params
0.88,RO,data\a1,XGBRegressor,18,5136.720282518031,fixed_params
0.88,RO,data\a1,XGBRegressor,19,3213.131206016043,fixed_params
0.88,RU,data\a1,BaggingRegressor,0,41.97586650000001,fixed_params
0.88,RU,data\a1,BaggingRegressor,1,1203.4375975,fixed_params
0.88,RU,data\a1,BaggingRegressor,2,4968.041125500001,fixed_params
0.88,RU,data\a1,BaggingRegressor,3,886.377719,fixed_params
0.88,RU,data\a1,BaggingRegressor,4,38.6046535,fixed_params
0.88,RU,data\a1,BaggingRegressor,5,36.662953,fixed_params
0.88,RU,data\a1,BaggingRegressor,6,1919.468006000001,fixed_params
0.88,RU,data\a1,BaggingRegressor,7,12.644780999999998,fixed_params
0.88,RU,data\a1,BaggingRegressor,8,7109.745964999999,fixed_params
0.88,RU,data\a1,BaggingRegressor,9,7378.9548079999995,fixed_params
0.88,RU,data\a1,BaggingRegressor,10,2506.1374054999997,fixed_params
0.88,RU,data\a1,BaggingRegressor,11,1459.5738534999998,fixed_params
0.88,RU,data\a1,BaggingRegressor,12,3244.6409149999995,fixed_params
0.88,RU,data\a1,BaggingRegressor,13,59.6865255,fixed_params
0.88,RU,data\a1,BaggingRegressor,14,45.500862500000004,fixed_params
0.88,RU,data\a1,BaggingRegressor,15,43.861301999999995,fixed_params
0.88,RU,data\a1,BaggingRegressor,16,2963.3775705000003,fixed_params
0.88,RU,data\a1,BaggingRegressor,17,259.6540409999999,fixed_params
0.88,RU,data\a1,BaggingRegressor,18,4732.91758,fixed_params
0.88,RU,data\a1,BaggingRegressor,19,2230.3783900000003,fixed_params
0.88,RU,data\a1,DecisionTreeRegressor,0,83.97135,fixed_params
0.88,RU,data\a1,DecisionTreeRegressor,1,3380.2369500000004,fixed_params
0.88,RU,data\a1,DecisionTreeRegressor,2,7609.5414500000015,fixed_params
0.88,RU,data\a1,DecisionTreeRegressor,3,4312.215449999999,fixed_params
0.88,RU,data\a1,DecisionTreeRegressor,4,39.74985,fixed_params
0.88,RU,data\a1,DecisionTreeRegressor,5,55.19105,fixed_params
0.88,RU,data\a1,DecisionTreeRegressor,6,2532.969,fixed_params
0.88,RU,data\a1,DecisionTreeRegressor,7,90.9324,fixed_params
0.88,RU,data\a1,DecisionTreeRegressor,8,6036.9499,fixed_params
0.88,RU,data\a1,DecisionTreeRegressor,9,5807.75965,fixed_params
0.88,RU,data\a1,DecisionTreeRegressor,10,5758.026250000001,fixed_params
0.88,RU,data\a1,DecisionTreeRegressor,11,3387.5678,fixed_params
0.88,RU,data\a1,DecisionTreeRegressor,12,2634.9880999999996,fixed_params
0.88,RU,data\a1,DecisionTreeRegressor,13,59.78770000000001,fixed_params
0.88,RU,data\a1,DecisionTreeRegressor,14,51.32865000000001,fixed_params
0.88,RU,data\a1,DecisionTreeRegressor,15,29.36925,fixed_params
0.88,RU,data\a1,DecisionTreeRegressor,16,2899.1345,fixed_params
0.88,RU,data\a1,DecisionTreeRegressor,17,3158.6271500000003,fixed_params
0.88,RU,data\a1,DecisionTreeRegressor,18,5580.59175,fixed_params
0.88,RU,data\a1,DecisionTreeRegressor,19,7339.853200000001,fixed_params
0.88,RU,data\a1,MLPRegressor,0,140494.4570051392,fixed_params
0.88,RU,data\a1,MLPRegressor,1,17472719.463232778,fixed_params
0.88,RU,data\a1,MLPRegressor,2,250977.47029691548,fixed_params
0.88,RU,data\a1,MLPRegressor,3,8256553.307448279,fixed_params
0.88,RU,data\a1,MLPRegressor,4,12129.770726548464,fixed_params
0.88,RU,data\a1,MLPRegressor,5,20604.706534655103,fixed_params
0.88,RU,data\a1,MLPRegressor,6,2319128.1270732703,fixed_params
0.88,RU,data\a1,MLPRegressor,7,53312.23940442412,fixed_params
0.88,RU,data\a1,MLPRegressor,8,63164.454641223376,fixed_params
0.88,RU,data\a1,MLPRegressor,9,706075.9443880626,fixed_params
0.88,RU,data\a1,MLPRegressor,10,1823063.5905540504,fixed_params
0.88,RU,data\a1,MLPRegressor,11,16033.005746360914,fixed_params
0.88,RU,data\a1,MLPRegressor,12,23385.368016248583,fixed_params
0.88,RU,data\a1,MLPRegressor,13,23074.84428548499,fixed_params
0.88,RU,data\a1,MLPRegressor,14,33049.8281041634,fixed_params
0.88,RU,data\a1,MLPRegressor,15,23595.7032926102,fixed_params
0.88,RU,data\a1,MLPRegressor,16,1147207.0352035163,fixed_params
0.88,RU,data\a1,MLPRegressor,17,303509.33765817154,fixed_params
0.88,RU,data\a1,MLPRegressor,18,184974.84075396418,fixed_params
0.88,RU,data\a1,MLPRegressor,19,5562367.331661961,fixed_params
0.88,RU,data\a1,RandomForestRegressor,0,45.282476570000036,fixed_params
0.88,RU,data\a1,RandomForestRegressor,1,1672.7934816449992,fixed_params
0.88,RU,data\a1,RandomForestRegressor,2,3791.065684739999,fixed_params
0.88,RU,data\a1,RandomForestRegressor,3,711.2596327350005,fixed_params
0.88,RU,data\a1,RandomForestRegressor,4,35.07721336500002,fixed_params
0.88,RU,data\a1,RandomForestRegressor,5,36.095858390000004,fixed_params
0.88,RU,data\a1,RandomForestRegressor,6,2200.6254507999997,fixed_params
0.88,RU,data\a1,RandomForestRegressor,7,17.692553615000012,fixed_params
0.88,RU,data\a1,RandomForestRegressor,8,5634.091281634997,fixed_params
0.88,RU,data\a1,RandomForestRegressor,9,7445.341969135001,fixed_params
0.88,RU,data\a1,RandomForestRegressor,10,1926.0763501649992,fixed_params
0.88,RU,data\a1,RandomForestRegressor,11,1640.130709155002,fixed_params
0.88,RU,data\a1,RandomForestRegressor,12,4544.710046189999,fixed_params
0.88,RU,data\a1,RandomForestRegressor,13,45.50439949999997,fixed_params
0.88,RU,data\a1,RandomForestRegressor,14,44.78527995000001,fixed_params
0.88,RU,data\a1,RandomForestRegressor,15,42.36083807,fixed_params
0.88,RU,data\a1,RandomForestRegressor,16,2608.0478476949984,fixed_params
0.88,RU,data\a1,RandomForestRegressor,17,343.71489544499985,fixed_params
0.88,RU,data\a1,RandomForestRegressor,18,3305.0319831800007,fixed_params
0.88,RU,data\a1,RandomForestRegressor,19,2460.819762854999,fixed_params
0.88,RU,data\a1,SVR,0,72.4299928510203,fixed_params
0.88,RU,data\a1,SVR,1,3591.1594151725058,fixed_params
0.88,RU,data\a1,SVR,2,7771.649954195874,fixed_params
0.88,RU,data\a1,SVR,3,5735.238239008386,fixed_params
0.88,RU,data\a1,SVR,4,36.87692858024061,fixed_params
0.88,RU,data\a1,SVR,5,61.93434564499066,fixed_params
0.88,RU,data\a1,SVR,6,3682.2618713914485,fixed_params
0.88,RU,data\a1,SVR,7,20.747524115366478,fixed_params
0.88,RU,data\a1,SVR,8,11888.822676410271,fixed_params
0.88,RU,data\a1,SVR,9,12947.403959656875,fixed_params
0.88,RU,data\a1,SVR,10,9579.982666780314,fixed_params
0.88,RU,data\a1,SVR,11,4347.876952451879,fixed_params
0.88,RU,data\a1,SVR,12,8212.286086788423,fixed_params
0.88,RU,data\a1,SVR,13,64.66505958386074,fixed_params
0.88,RU,data\a1,SVR,14,67.72262083382836,fixed_params
0.88,RU,data\a1,SVR,15,40.74891515522392,fixed_params
0.88,RU,data\a1,SVR,16,4878.645075589596,fixed_params
0.88,RU,data\a1,SVR,17,3999.921096314756,fixed_params
0.88,RU,data\a1,SVR,18,10388.71074386751,fixed_params
0.88,RU,data\a1,SVR,19,7608.13632152888,fixed_params
0.88,RU,data\a1,XGBRegressor,0,45.707368840256976,fixed_params
0.88,RU,data\a1,XGBRegressor,1,2900.3938834468495,fixed_params
0.88,RU,data\a1,XGBRegressor,2,6142.442113626655,fixed_params
0.88,RU,data\a1,XGBRegressor,3,2773.4742467988726,fixed_params
0.88,RU,data\a1,XGBRegressor,4,53.1040948053074,fixed_params
0.88,RU,data\a1,XGBRegressor,5,40.227841766465744,fixed_params
0.88,RU,data\a1,XGBRegressor,6,2096.5426628952314,fixed_params
0.88,RU,data\a1,XGBRegressor,7,25.588924594204055,fixed_params
0.88,RU,data\a1,XGBRegressor,8,9083.512518777603,fixed_params
0.88,RU,data\a1,XGBRegressor,9,7307.383103880185,fixed_params
0.88,RU,data\a1,XGBRegressor,10,2457.867452652597,fixed_params
0.88,RU,data\a1,XGBRegressor,11,2177.6367899122847,fixed_params
0.88,RU,data\a1,XGBRegressor,12,2710.7954852528355,fixed_params
0.88,RU,data\a1,XGBRegressor,13,53.6989417494658,fixed_params
0.88,RU,data\a1,XGBRegressor,14,55.920674000339794,fixed_params
0.88,RU,data\a1,XGBRegressor,15,71.60864260166959,fixed_params
0.88,RU,data\a1,XGBRegressor,16,2724.9817519383964,fixed_params
0.88,RU,data\a1,XGBRegressor,17,1571.8785686411704,fixed_params
0.88,RU,data\a1,XGBRegressor,18,4909.59899147703,fixed_params
0.88,RU,data\a1,XGBRegressor,19,2067.331043208445,fixed_params
0.88,GN,data\a1,BaggingRegressor,0,50.60088758525618,fixed_params
0.88,GN,data\a1,BaggingRegressor,1,2907.5448229364097,fixed_params
0.88,GN,data\a1,BaggingRegressor,2,2817.999409568637,fixed_params
0.88,GN,data\a1,BaggingRegressor,3,683.6701122328445,fixed_params
0.88,GN,data\a1,BaggingRegressor,4,49.69117349195941,fixed_params
0.88,GN,data\a1,BaggingRegressor,5,45.550958461156945,fixed_params
0.88,GN,data\a1,BaggingRegressor,6,1805.568633198973,fixed_params
0.88,GN,data\a1,BaggingRegressor,7,33.07625342849476,fixed_params
0.88,GN,data\a1,BaggingRegressor,8,2500.609390604422,fixed_params
0.88,GN,data\a1,BaggingRegressor,9,7749.370355829874,fixed_params
0.88,GN,data\a1,BaggingRegressor,10,2412.385300515535,fixed_params
0.88,GN,data\a1,BaggingRegressor,11,2045.4247373559529,fixed_params
0.88,GN,data\a1,BaggingRegressor,12,4243.896303155744,fixed_params
0.88,GN,data\a1,BaggingRegressor,13,41.54842991957915,fixed_params
0.88,GN,data\a1,BaggingRegressor,14,44.60326547730131,fixed_params
0.88,GN,data\a1,BaggingRegressor,15,48.9040041797578,fixed_params
0.88,GN,data\a1,BaggingRegressor,16,2245.4710016641093,fixed_params
0.88,GN,data\a1,BaggingRegressor,17,274.80979920213156,fixed_params
