rel_thres,strategy,dataset,model,fold,sera_score,config
0.74,SMT,data\a1,RandomForestRegressor,10,2529.5663251043875,fixed_params
0.74,SMT,data\a1,RandomForestRegressor,11,1676.556644340368,fixed_params
0.74,SMT,data\a1,RandomForestRegressor,12,3188.8890954097506,fixed_params
0.74,SMT,data\a1,RandomForestRegressor,13,39.12630445298611,fixed_params
0.74,SMT,data\a1,RandomForestRegressor,14,39.776164740100164,fixed_params
0.74,SMT,data\a1,RandomForestRegressor,15,38.992078332415446,fixed_params
0.74,SMT,data\a1,RandomForestRegressor,16,2232.074908731095,fixed_params
0.74,SMT,data\a1,RandomForestRegressor,17,330.2864494243869,fixed_params
0.74,SMT,data\a1,RandomForestRegressor,18,3690.47350828921,fixed_params
0.74,SMT,data\a1,RandomForestRegressor,19,2904.0706909794208,fixed_params
0.74,SMT,data\a1,SVR,0,50.303086708797295,fixed_params
0.74,SMT,data\a1,SVR,1,2425.5461665350376,fixed_params
0.74,SMT,data\a1,SVR,2,5005.6391621739385,fixed_params
0.74,SMT,data\a1,SVR,3,2808.0098127727756,fixed_params
0.74,SMT,data\a1,SVR,4,35.23131320216934,fixed_params
0.74,SMT,data\a1,SVR,5,52.89505665396658,fixed_params
0.74,SMT,data\a1,SVR,6,1351.3161920390664,fixed_params
0.74,SMT,data\a1,SVR,7,27.694653673240047,fixed_params
0.74,SMT,data\a1,SVR,8,6782.221975117328,fixed_params
0.74,SMT,data\a1,SVR,9,7891.376195653165,fixed_params
0.74,SMT,data\a1,SVR,10,5770.483529269899,fixed_params
0.74,SMT,data\a1,SVR,11,1916.1213621120576,fixed_params
0.74,SMT,data\a1,SVR,12,4713.348033471866,fixed_params
0.74,SMT,data\a1,SVR,13,40.42294345587703,fixed_params
0.74,SMT,data\a1,SVR,14,55.07169753976734,fixed_params
0.74,SMT,data\a1,SVR,15,42.045620820271445,fixed_params
0.74,SMT,data\a1,SVR,16,3049.9256978866715,fixed_params
0.74,SMT,data\a1,SVR,17,1316.6441222693172,fixed_params
0.74,SMT,data\a1,SVR,18,5676.669322748684,fixed_params
0.74,SMT,data\a1,SVR,19,5007.015405483179,fixed_params
0.74,SMT,data\a1,XGBRegressor,0,58.59999804147966,fixed_params
0.74,SMT,data\a1,XGBRegressor,1,2060.067942009221,fixed_params
0.74,SMT,data\a1,XGBRegressor,2,5897.216623940732,fixed_params
0.74,SMT,data\a1,XGBRegressor,3,691.2855866560277,fixed_params
0.74,SMT,data\a1,XGBRegressor,4,36.37439555583174,fixed_params
0.74,SMT,data\a1,XGBRegressor,5,34.21222518451302,fixed_params
0.74,SMT,data\a1,XGBRegressor,6,2879.070961317521,fixed_params
0.74,SMT,data\a1,XGBRegressor,7,24.860229214607635,fixed_params
0.74,SMT,data\a1,XGBRegressor,8,8366.037856835694,fixed_params
0.74,SMT,data\a1,XGBRegressor,9,6337.666456581441,fixed_params
0.74,SMT,data\a1,XGBRegressor,10,3481.443440405857,fixed_params
0.74,SMT,data\a1,XGBRegressor,11,3146.4798261382357,fixed_params
0.74,SMT,data\a1,XGBRegressor,12,3129.138944769081,fixed_params
0.74,SMT,data\a1,XGBRegressor,13,40.99528752153184,fixed_params
0.74,SMT,data\a1,XGBRegressor,14,61.92935308001714,fixed_params
0.74,SMT,data\a1,XGBRegressor,15,34.60175778281023,fixed_params
0.74,SMT,data\a1,XGBRegressor,16,3007.638875936789,fixed_params
0.74,SMT,data\a1,XGBRegressor,17,1073.188201601335,fixed_params
0.74,SMT,data\a1,XGBRegressor,18,5167.38011974366,fixed_params
0.74,SMT,data\a1,XGBRegressor,19,3690.2350108760143,fixed_params
0.74,RO,data\a1,BaggingRegressor,0,62.62520750000001,fixed_params
0.74,RO,data\a1,BaggingRegressor,1,2007.4525360000005,fixed_params
0.74,RO,data\a1,BaggingRegressor,2,4876.797831,fixed_params
0.74,RO,data\a1,BaggingRegressor,3,686.3916404999999,fixed_params
0.74,RO,data\a1,BaggingRegressor,4,41.766394500000004,fixed_params
0.74,RO,data\a1,BaggingRegressor,5,31.264135499999995,fixed_params
0.74,RO,data\a1,BaggingRegressor,6,1899.5435385000003,fixed_params
0.74,RO,data\a1,BaggingRegressor,7,18.284968,fixed_params
0.74,RO,data\a1,BaggingRegressor,8,6572.540963499999,fixed_params
0.74,RO,data\a1,BaggingRegressor,9,5765.664464999999,fixed_params
0.74,RO,data\a1,BaggingRegressor,10,2041.2049610000004,fixed_params
0.74,RO,data\a1,BaggingRegressor,11,2866.4239134999993,fixed_params
0.74,RO,data\a1,BaggingRegressor,12,4477.350768999999,fixed_params
0.74,RO,data\a1,BaggingRegressor,13,43.984246999999996,fixed_params
0.74,RO,data\a1,BaggingRegressor,14,48.73094800000001,fixed_params
0.74,RO,data\a1,BaggingRegressor,15,41.7804045,fixed_params
0.74,RO,data\a1,BaggingRegressor,16,2661.8768410000007,fixed_params
0.74,RO,data\a1,BaggingRegressor,17,519.2368419999997,fixed_params
0.74,RO,data\a1,BaggingRegressor,18,4183.513583000001,fixed_params
0.74,RO,data\a1,BaggingRegressor,19,3039.7494960000004,fixed_params
0.74,RO,data\a1,DecisionTreeRegressor,0,75.66610000000001,fixed_params
0.74,RO,data\a1,DecisionTreeRegressor,1,4505.525500000001,fixed_params
0.74,RO,data\a1,DecisionTreeRegressor,2,7787.770300000002,fixed_params
0.74,RO,data\a1,DecisionTreeRegressor,3,2724.2611999999995,fixed_params
0.74,RO,data\a1,DecisionTreeRegressor,4,46.754850000000005,fixed_params
0.74,RO,data\a1,DecisionTreeRegressor,5,58.15095,fixed_params
0.74,RO,data\a1,DecisionTreeRegressor,6,3118.36015,fixed_params
0.74,RO,data\a1,DecisionTreeRegressor,7,42.35365,fixed_params
0.74,RO,data\a1,DecisionTreeRegressor,8,7734.898699999999,fixed_params
0.74,RO,data\a1,DecisionTreeRegressor,9,11676.3973,fixed_params
0.74,RO,data\a1,DecisionTreeRegressor,10,7106.0987000000005,fixed_params
0.74,RO,data\a1,DecisionTreeRegressor,11,5240.90045,fixed_params
0.74,RO,data\a1,DecisionTreeRegressor,12,4430.596299999999,fixed_params
0.74,RO,data\a1,DecisionTreeRegressor,13,80.6018,fixed_params
0.74,RO,data\a1,DecisionTreeRegressor,14,45.864450000000005,fixed_params
0.74,RO,data\a1,DecisionTreeRegressor,15,60.53950000000001,fixed_params
0.74,RO,data\a1,DecisionTreeRegressor,16,4091.751750000001,fixed_params
0.74,RO,data\a1,DecisionTreeRegressor,17,807.28835,fixed_params
0.74,RO,data\a1,DecisionTreeRegressor,18,5515.62845,fixed_params
0.74,RO,data\a1,DecisionTreeRegressor,19,4612.88555,fixed_params
0.74,RO,data\a1,MLPRegressor,0,16601.714219635072,fixed_params
0.74,RO,data\a1,MLPRegressor,1,1977691.1020516984,fixed_params
0.74,RO,data\a1,MLPRegressor,2,128863.24960139196,fixed_params
0.74,RO,data\a1,MLPRegressor,3,142558.79013821066,fixed_params
0.74,RO,data\a1,MLPRegressor,4,77077.83144744151,fixed_params
0.74,RO,data\a1,MLPRegressor,5,5438.184531140244,fixed_params
0.74,RO,data\a1,MLPRegressor,6,60502.042049078475,fixed_params
0.74,RO,data\a1,MLPRegressor,7,31635.011659127642,fixed_params
0.74,RO,data\a1,MLPRegressor,8,23449.87203847455,fixed_params
0.74,RO,data\a1,MLPRegressor,9,85145.66936158233,fixed_params
0.74,RO,data\a1,MLPRegressor,10,181367.44468566135,fixed_params
0.74,RO,data\a1,MLPRegressor,11,188869.23233023693,fixed_params
0.74,RO,data\a1,MLPRegressor,12,55600.72397673603,fixed_params
0.74,RO,data\a1,MLPRegressor,13,13329.869666480345,fixed_params
0.74,RO,data\a1,MLPRegressor,14,76819.44517224027,fixed_params
0.74,RO,data\a1,MLPRegressor,15,49914.21807787042,fixed_params
0.74,RO,data\a1,MLPRegressor,16,276154.4901597477,fixed_params
0.74,RO,data\a1,MLPRegressor,17,26849.758002614613,fixed_params
0.74,RO,data\a1,MLPRegressor,18,352222.161246073,fixed_params
0.74,RO,data\a1,MLPRegressor,19,2672479.5143624987,fixed_params
0.74,RO,data\a1,RandomForestRegressor,0,37.14533302500001,fixed_params
0.74,RO,data\a1,RandomForestRegressor,1,1911.0264816450015,fixed_params
0.74,RO,data\a1,RandomForestRegressor,2,4351.375507039999,fixed_params
0.74,RO,data\a1,RandomForestRegressor,3,557.5912819199998,fixed_params
0.74,RO,data\a1,RandomForestRegressor,4,34.51949455999999,fixed_params
0.74,RO,data\a1,RandomForestRegressor,5,28.579094655,fixed_params
0.74,RO,data\a1,RandomForestRegressor,6,1726.5014709250004,fixed_params
0.74,RO,data\a1,RandomForestRegressor,7,18.103797619999995,fixed_params
0.74,RO,data\a1,RandomForestRegressor,8,6819.310341364998,fixed_params
0.74,RO,data\a1,RandomForestRegressor,9,5717.793072029998,fixed_params
0.74,RO,data\a1,RandomForestRegressor,10,1929.2542139799998,fixed_params
0.74,RO,data\a1,RandomForestRegressor,11,1838.003259960002,fixed_params
0.74,RO,data\a1,RandomForestRegressor,12,3792.346939174998,fixed_params
0.74,RO,data\a1,RandomForestRegressor,13,43.57067750499999,fixed_params
0.74,RO,data\a1,RandomForestRegressor,14,48.424606445,fixed_params
0.74,RO,data\a1,RandomForestRegressor,15,43.78539676999998,fixed_params
0.74,RO,data\a1,RandomForestRegressor,16,2441.3350628099993,fixed_params
0.74,RO,data\a1,RandomForestRegressor,17,203.45151791999973,fixed_params
0.74,RO,data\a1,RandomForestRegressor,18,3269.8867071100017,fixed_params
0.74,RO,data\a1,RandomForestRegressor,19,2480.7020410250007,fixed_params
0.74,RO,data\a1,SVR,0,50.56806353146158,fixed_params
0.74,RO,data\a1,SVR,1,2496.071197727101,fixed_params
0.74,RO,data\a1,SVR,2,5159.0776714402955,fixed_params
0.74,RO,data\a1,SVR,3,2889.021719294435,fixed_params
0.74,RO,data\a1,SVR,4,34.21191388864717,fixed_params
0.74,RO,data\a1,SVR,5,53.259751146349345,fixed_params
0.74,RO,data\a1,SVR,6,1435.7666107659675,fixed_params
0.74,RO,data\a1,SVR,7,24.22920392312156,fixed_params
0.74,RO,data\a1,SVR,8,7095.524603751401,fixed_params
0.74,RO,data\a1,SVR,9,8612.706649534386,fixed_params
0.74,RO,data\a1,SVR,10,5948.593229587775,fixed_params
0.74,RO,data\a1,SVR,11,1956.6286277310883,fixed_params
0.74,RO,data\a1,SVR,12,4695.305155737712,fixed_params
0.74,RO,data\a1,SVR,13,40.39567708812211,fixed_params
0.74,RO,data\a1,SVR,14,54.920375910736404,fixed_params
0.74,RO,data\a1,SVR,15,41.010311066796724,fixed_params
0.74,RO,data\a1,SVR,16,3080.433622051204,fixed_params
0.74,RO,data\a1,SVR,17,1326.9887809738918,fixed_params
0.74,RO,data\a1,SVR,18,5574.857434050763,fixed_params
0.74,RO,data\a1,SVR,19,5028.684327421816,fixed_params
0.74,RO,data\a1,XGBRegressor,0,38.69425923040544,fixed_params
0.74,RO,data\a1,XGBRegressor,1,3651.5103274777734,fixed_params
0.74,RO,data\a1,XGBRegressor,2,4026.439329516178,fixed_params
0.74,RO,data\a1,XGBRegressor,3,405.76853064117086,fixed_params
0.74,RO,data\a1,XGBRegressor,4,40.872163500415006,fixed_params
0.74,RO,data\a1,XGBRegressor,5,35.81843266026611,fixed_params
0.74,RO,data\a1,XGBRegressor,6,1848.560636624302,fixed_params
0.74,RO,data\a1,XGBRegressor,7,20.673729380504867,fixed_params
0.74,RO,data\a1,XGBRegressor,8,8061.831976701272,fixed_params
0.74,RO,data\a1,XGBRegressor,9,5405.130309077429,fixed_params
0.74,RO,data\a1,XGBRegressor,10,2541.264784189499,fixed_params
0.74,RO,data\a1,XGBRegressor,11,2347.8429588462523,fixed_params
0.74,RO,data\a1,XGBRegressor,12,6442.626092928996,fixed_params
0.74,RO,data\a1,XGBRegressor,13,55.1268047781568,fixed_params
0.74,RO,data\a1,XGBRegressor,14,39.04830337634354,fixed_params
0.74,RO,data\a1,XGBRegressor,15,46.367936892871015,fixed_params
0.74,RO,data\a1,XGBRegressor,16,2370.325891154117,fixed_params
0.74,RO,data\a1,XGBRegressor,17,495.56548339649413,fixed_params
0.74,RO,data\a1,XGBRegressor,18,4531.616106128186,fixed_params
0.74,RO,data\a1,XGBRegressor,19,2731.5227587823347,fixed_params
0.74,RU,data\a1,BaggingRegressor,0,46.46365550000001,fixed_params
0.74,RU,data\a1,BaggingRegressor,1,1900.2537695000005,fixed_params
0.74,RU,data\a1,BaggingRegressor,2,3336.6258565000003,fixed_params
0.74,RU,data\a1,BaggingRegressor,3,751.2387544999998,fixed_params
0.74,RU,data\a1,BaggingRegressor,4,29.161457000000006,fixed_params
0.74,RU,data\a1,BaggingRegressor,5,38.12833450000001,fixed_params
0.74,RU,data\a1,BaggingRegressor,6,1518.5084109999998,fixed_params
0.74,RU,data\a1,BaggingRegressor,7,24.764093999999996,fixed_params
0.74,RU,data\a1,BaggingRegressor,8,5596.552149999998,fixed_params
0.74,RU,data\a1,BaggingRegressor,9,7944.410876999999,fixed_params
0.74,RU,data\a1,BaggingRegressor,10,2078.9876485000004,fixed_params
0.74,RU,data\a1,BaggingRegressor,11,3187.8712050000004,fixed_params
0.74,RU,data\a1,BaggingRegressor,12,3244.2985149999995,fixed_params
0.74,RU,data\a1,BaggingRegressor,13,46.64911299999999,fixed_params
0.74,RU,data\a1,BaggingRegressor,14,44.27274450000001,fixed_params
0.74,RU,data\a1,BaggingRegressor,15,36.1702125,fixed_params
0.74,RU,data\a1,BaggingRegressor,16,2926.10063,fixed_params
0.74,RU,data\a1,BaggingRegressor,17,292.01599600000003,fixed_params
0.74,RU,data\a1,BaggingRegressor,18,4250.1047505,fixed_params
0.74,RU,data\a1,BaggingRegressor,19,3177.3835495,fixed_params
0.74,RU,data\a1,DecisionTreeRegressor,0,108.13664999999999,fixed_params
0.74,RU,data\a1,DecisionTreeRegressor,1,1795.3338500000002,fixed_params
0.74,RU,data\a1,DecisionTreeRegressor,2,7808.678650000002,fixed_params
0.74,RU,data\a1,DecisionTreeRegressor,3,2618.0877000000005,fixed_params
0.74,RU,data\a1,DecisionTreeRegressor,4,81.29920000000001,fixed_params
0.74,RU,data\a1,DecisionTreeRegressor,5,60.1921,fixed_params
0.74,RU,data\a1,DecisionTreeRegressor,6,1272.5047000000002,fixed_params
0.74,RU,data\a1,DecisionTreeRegressor,7,54.90890000000002,fixed_params
0.74,RU,data\a1,DecisionTreeRegressor,8,6096.424349999999,fixed_params
0.74,RU,data\a1,DecisionTreeRegressor,9,3459.57185,fixed_params
0.74,RU,data\a1,DecisionTreeRegressor,10,1441.84195,fixed_params
0.74,RU,data\a1,DecisionTreeRegressor,11,8874.04085,fixed_params
0.74,RU,data\a1,DecisionTreeRegressor,12,5886.190250000001,fixed_params
0.74,RU,data\a1,DecisionTreeRegressor,13,50.656549999999996,fixed_params
0.74,RU,data\a1,DecisionTreeRegressor,14,104.57915000000001,fixed_params
0.74,RU,data\a1,DecisionTreeRegressor,15,63.0722,fixed_params
0.74,RU,data\a1,DecisionTreeRegressor,16,3614.2517000000007,fixed_params
0.74,RU,data\a1,DecisionTreeRegressor,17,1894.40415,fixed_params
0.74,RU,data\a1,DecisionTreeRegressor,18,4905.5796,fixed_params
0.74,RU,data\a1,DecisionTreeRegressor,19,7605.988150000002,fixed_params
0.74,RU,data\a1,MLPRegressor,0,614297.4760020274,fixed_params
0.74,RU,data\a1,MLPRegressor,1,6237199.22596012,fixed_params
0.74,RU,data\a1,MLPRegressor,2,80903.72147570144,fixed_params
0.74,RU,data\a1,MLPRegressor,3,157129.51307781207,fixed_params
0.74,RU,data\a1,MLPRegressor,4,16665.232707122836,fixed_params
0.74,RU,data\a1,MLPRegressor,5,1166759.6330439365,fixed_params
0.74,RU,data\a1,MLPRegressor,6,113129.18238390304,fixed_params
0.74,RU,data\a1,MLPRegressor,7,66946.23553501858,fixed_params
0.74,RU,data\a1,MLPRegressor,8,46343.57905482871,fixed_params
0.74,RU,data\a1,MLPRegressor,9,293748.4313950782,fixed_params
0.74,RU,data\a1,MLPRegressor,10,5118896.592663679,fixed_params
0.74,RU,data\a1,MLPRegressor,11,2044785.0550734696,fixed_params
0.74,RU,data\a1,MLPRegressor,12,44040.45434569828,fixed_params
0.74,RU,data\a1,MLPRegressor,13,13625.004174155589,fixed_params
0.74,RU,data\a1,MLPRegressor,14,331573.06410025834,fixed_params
0.74,RU,data\a1,MLPRegressor,15,29400.694033854557,fixed_params
0.74,RU,data\a1,MLPRegressor,16,199396.69184611063,fixed_params
0.74,RU,data\a1,MLPRegressor,17,81879.96389561781,fixed_params
0.74,RU,data\a1,MLPRegressor,18,442355.7039387311,fixed_params
0.74,RU,data\a1,MLPRegressor,19,5413289.0873863865,fixed_params
0.74,RU,data\a1,RandomForestRegressor,0,41.971851445000006,fixed_params
0.74,RU,data\a1,RandomForestRegressor,1,1609.84954242,fixed_params
0.74,RU,data\a1,RandomForestRegressor,2,4615.46835196,fixed_params
0.74,RU,data\a1,RandomForestRegressor,3,564.1598849299999,fixed_params
0.74,RU,data\a1,RandomForestRegressor,4,39.062226570000014,fixed_params
0.74,RU,data\a1,RandomForestRegressor,5,29.216195390000003,fixed_params
0.74,RU,data\a1,RandomForestRegressor,6,1953.6158575049992,fixed_params
0.74,RU,data\a1,RandomForestRegressor,7,21.15302050499999,fixed_params
0.74,RU,data\a1,RandomForestRegressor,8,6584.8956019149955,fixed_params
0.74,RU,data\a1,RandomForestRegressor,9,6951.601465014999,fixed_params
0.74,RU,data\a1,RandomForestRegressor,10,2411.9307715449995,fixed_params
0.74,RU,data\a1,RandomForestRegressor,11,1940.7526211499999,fixed_params
0.74,RU,data\a1,RandomForestRegressor,12,3500.611684555,fixed_params
0.74,RU,data\a1,RandomForestRegressor,13,45.75008738999999,fixed_params
0.74,RU,data\a1,RandomForestRegressor,14,46.722613375,fixed_params
0.74,RU,data\a1,RandomForestRegressor,15,39.418316050000016,fixed_params
0.74,RU,data\a1,RandomForestRegressor,16,2889.461720655,fixed_params
0.74,RU,data\a1,RandomForestRegressor,17,299.7861558949988,fixed_params
0.74,RU,data\a1,RandomForestRegressor,18,3287.7676315700005,fixed_params
0.74,RU,data\a1,RandomForestRegressor,19,3520.252635355,fixed_params
0.74,RU,data\a1,SVR,0,66.99043219517523,fixed_params
0.74,RU,data\a1,SVR,1,3646.377411804893,fixed_params
0.74,RU,data\a1,SVR,2,7300.104017394487,fixed_params
0.74,RU,data\a1,SVR,3,5258.63538857573,fixed_params
0.74,RU,data\a1,SVR,4,37.927151300770774,fixed_params
0.74,RU,data\a1,SVR,5,62.60041484307173,fixed_params
0.74,RU,data\a1,SVR,6,3409.9370457289738,fixed_params
0.74,RU,data\a1,SVR,7,21.223477862492167,fixed_params
0.74,RU,data\a1,SVR,8,11542.425099900252,fixed_params
0.74,RU,data\a1,SVR,9,13701.242133443124,fixed_params
0.74,RU,data\a1,SVR,10,9349.367300674352,fixed_params
0.74,RU,data\a1,SVR,11,3560.6335040192107,fixed_params
0.74,RU,data\a1,SVR,12,8870.358981039702,fixed_params
0.74,RU,data\a1,SVR,13,63.35331592290639,fixed_params
0.74,RU,data\a1,SVR,14,63.46920093611979,fixed_params
0.74,RU,data\a1,SVR,15,42.4305383332142,fixed_params
0.74,RU,data\a1,SVR,16,5076.192340785598,fixed_params
0.74,RU,data\a1,SVR,17,2871.4565512851877,fixed_params
0.74,RU,data\a1,SVR,18,9613.97564952086,fixed_params
0.74,RU,data\a1,SVR,19,6978.56137527281,fixed_params
0.74,RU,data\a1,XGBRegressor,0,47.55605254451022,fixed_params
0.74,RU,data\a1,XGBRegressor,1,2648.7578843025735,fixed_params
0.74,RU,data\a1,XGBRegressor,2,5207.997632902979,fixed_params
0.74,RU,data\a1,XGBRegressor,3,572.3470672250673,fixed_params
0.74,RU,data\a1,XGBRegressor,4,36.63326791689015,fixed_params
0.74,RU,data\a1,XGBRegressor,5,37.114250176620764,fixed_params
0.74,RU,data\a1,XGBRegressor,6,2420.693830940751,fixed_params
0.74,RU,data\a1,XGBRegressor,7,19.480439049635642,fixed_params
0.74,RU,data\a1,XGBRegressor,8,6698.034151945583,fixed_params
0.74,RU,data\a1,XGBRegressor,9,5980.433260253143,fixed_params
0.74,RU,data\a1,XGBRegressor,10,4398.040724016849,fixed_params
0.74,RU,data\a1,XGBRegressor,11,1630.8965651119856,fixed_params
0.74,RU,data\a1,XGBRegressor,12,5364.421517967763,fixed_params
0.74,RU,data\a1,XGBRegressor,13,42.66997353369771,fixed_params
0.74,RU,data\a1,XGBRegressor,14,58.66223378283591,fixed_params
0.74,RU,data\a1,XGBRegressor,15,53.796583688448585,fixed_params
0.74,RU,data\a1,XGBRegressor,16,3313.2448153958244,fixed_params
0.74,RU,data\a1,XGBRegressor,17,680.0446100603692,fixed_params
0.74,RU,data\a1,XGBRegressor,18,4206.336282290981,fixed_params
0.74,RU,data\a1,XGBRegressor,19,4835.660909827144,fixed_params
0.74,GN,data\a1,BaggingRegressor,0,41.685782986003694,fixed_params
0.74,GN,data\a1,BaggingRegressor,1,3403.584714505619,fixed_params
0.74,GN,data\a1,BaggingRegressor,2,3774.9414443352375,fixed_params
0.74,GN,data\a1,BaggingRegressor,3,1015.9305000799731,fixed_params
0.74,GN,data\a1,BaggingRegressor,4,45.09453824644332,fixed_params
0.74,GN,data\a1,BaggingRegressor,5,45.01324570029222,fixed_params
0.74,GN,data\a1,BaggingRegressor,6,1700.4068757419905,fixed_params
0.74,GN,data\a1,BaggingRegressor,7,25.209379596138596,fixed_params
0.74,GN,data\a1,BaggingRegressor,8,3536.1101462206807,fixed_params
0.74,GN,data\a1,BaggingRegressor,9,5144.992439497686,fixed_params
0.74,GN,data\a1,BaggingRegressor,10,2715.8805446725482,fixed_params
0.74,GN,data\a1,BaggingRegressor,11,3362.2245106515697,fixed_params
0.74,GN,data\a1,BaggingRegressor,12,4420.755501036869,fixed_params
0.74,GN,data\a1,BaggingRegressor,13,37.346796411703,fixed_params
0.74,GN,data\a1,BaggingRegressor,14,44.46561272789791,fixed_params
0.74,GN,data\a1,BaggingRegressor,15,54.01045484071732,fixed_params
0.74,GN,data\a1,BaggingRegressor,16,2584.6358949986384,fixed_params
0.74,GN,data\a1,BaggingRegressor,17,286.82710190872086,fixed_params
