rel_thres,strategy,dataset,model,fold,sera_score,config
0.72,RO,data\a1,SVR,19,4987.543026427413,fixed_params
0.72,RO,data\a1,XGBRegressor,0,47.24892798405937,fixed_params
0.72,RO,data\a1,XGBRegressor,1,3301.229846116445,fixed_params
0.72,RO,data\a1,XGBRegressor,2,6505.185324594501,fixed_params
0.72,RO,data\a1,XGBRegressor,3,310.57903893623626,fixed_params
0.72,RO,data\a1,XGBRegressor,4,35.3241256425675,fixed_params
0.72,RO,data\a1,XGBRegressor,5,40.06373165850881,fixed_params
0.72,RO,data\a1,XGBRegressor,6,2258.8119249883293,fixed_params
0.72,RO,data\a1,XGBRegressor,7,18.83537516565877,fixed_params
0.72,RO,data\a1,XGBRegressor,8,8344.441451917459,fixed_params
0.72,RO,data\a1,XGBRegressor,9,7318.528436934746,fixed_params
0.72,RO,data\a1,XGBRegressor,10,1582.5187551962613,fixed_params
0.72,RO,data\a1,XGBRegressor,11,2827.0115610348876,fixed_params
0.72,RO,data\a1,XGBRegressor,12,4915.339688511744,fixed_params
0.72,RO,data\a1,XGBRegressor,13,50.48025911466778,fixed_params
0.72,RO,data\a1,XGBRegressor,14,45.87342219412403,fixed_params
0.72,RO,data\a1,XGBRegressor,15,30.015024742531068,fixed_params
0.72,RO,data\a1,XGBRegressor,16,2782.8518542102097,fixed_params
0.72,RO,data\a1,XGBRegressor,17,1095.5399258677026,fixed_params
0.72,RO,data\a1,XGBRegressor,18,4788.226716319259,fixed_params
0.72,RO,data\a1,XGBRegressor,19,4518.177924179492,fixed_params
0.72,RU,data\a1,BaggingRegressor,0,34.63642899999999,fixed_params
0.72,RU,data\a1,BaggingRegressor,1,1830.2436510000007,fixed_params
0.72,RU,data\a1,BaggingRegressor,2,2654.565739500001,fixed_params
0.72,RU,data\a1,BaggingRegressor,3,847.8004390000001,fixed_params
0.72,RU,data\a1,BaggingRegressor,4,47.19953100000001,fixed_params
0.72,RU,data\a1,BaggingRegressor,5,35.02095150000001,fixed_params
0.72,RU,data\a1,BaggingRegressor,6,1538.4386145,fixed_params
0.72,RU,data\a1,BaggingRegressor,7,18.447039,fixed_params
0.72,RU,data\a1,BaggingRegressor,8,5622.577995999999,fixed_params
0.72,RU,data\a1,BaggingRegressor,9,5595.0800495,fixed_params
0.72,RU,data\a1,BaggingRegressor,10,2344.6544715000005,fixed_params
0.72,RU,data\a1,BaggingRegressor,11,1854.7595499999998,fixed_params
0.72,RU,data\a1,BaggingRegressor,12,2277.0070475,fixed_params
0.72,RU,data\a1,BaggingRegressor,13,51.28200449999999,fixed_params
0.72,RU,data\a1,BaggingRegressor,14,56.86287750000002,fixed_params
0.72,RU,data\a1,BaggingRegressor,15,35.669937499999996,fixed_params
0.72,RU,data\a1,BaggingRegressor,16,2214.1198645000004,fixed_params
0.72,RU,data\a1,BaggingRegressor,17,682.2465790000002,fixed_params
0.72,RU,data\a1,BaggingRegressor,18,3389.290152,fixed_params
0.72,RU,data\a1,BaggingRegressor,19,3121.378682,fixed_params
0.72,RU,data\a1,DecisionTreeRegressor,0,110.68575000000001,fixed_params
0.72,RU,data\a1,DecisionTreeRegressor,1,2945.1527000000006,fixed_params
0.72,RU,data\a1,DecisionTreeRegressor,2,5725.705800000002,fixed_params
0.72,RU,data\a1,DecisionTreeRegressor,3,2400.9023500000003,fixed_params
0.72,RU,data\a1,DecisionTreeRegressor,4,40.084700000000005,fixed_params
0.72,RU,data\a1,DecisionTreeRegressor,5,74.16680000000001,fixed_params
0.72,RU,data\a1,DecisionTreeRegressor,6,2537.38745,fixed_params
0.72,RU,data\a1,DecisionTreeRegressor,7,60.47425000000001,fixed_params
0.72,RU,data\a1,DecisionTreeRegressor,8,8852.478799999999,fixed_params
0.72,RU,data\a1,DecisionTreeRegressor,9,4164.090749999999,fixed_params
0.72,RU,data\a1,DecisionTreeRegressor,10,8468.851050000001,fixed_params
0.72,RU,data\a1,DecisionTreeRegressor,11,5840.4901,fixed_params
0.72,RU,data\a1,DecisionTreeRegressor,12,5727.31595,fixed_params
0.72,RU,data\a1,DecisionTreeRegressor,13,57.5878,fixed_params
0.72,RU,data\a1,DecisionTreeRegressor,14,66.16830000000002,fixed_params
0.72,RU,data\a1,DecisionTreeRegressor,15,59.874700000000004,fixed_params
0.72,RU,data\a1,DecisionTreeRegressor,16,3518.8638,fixed_params
0.72,RU,data\a1,DecisionTreeRegressor,17,1747.4054500000002,fixed_params
0.72,RU,data\a1,DecisionTreeRegressor,18,5861.18085,fixed_params
0.72,RU,data\a1,DecisionTreeRegressor,19,3985.6442000000006,fixed_params
0.72,RU,data\a1,MLPRegressor,0,55987.904040007656,fixed_params
0.72,RU,data\a1,MLPRegressor,1,56994792.35400457,fixed_params
0.72,RU,data\a1,MLPRegressor,2,103979.60588284078,fixed_params
0.72,RU,data\a1,MLPRegressor,3,640845.2569159131,fixed_params
0.72,RU,data\a1,MLPRegressor,4,22755.42301304973,fixed_params
0.72,RU,data\a1,MLPRegressor,5,31299.295109223676,fixed_params
0.72,RU,data\a1,MLPRegressor,6,343411.5808733906,fixed_params
0.72,RU,data\a1,MLPRegressor,7,119587.53797607796,fixed_params
0.72,RU,data\a1,MLPRegressor,8,230402.5572464035,fixed_params
0.72,RU,data\a1,MLPRegressor,9,11986344.611957403,fixed_params
0.72,RU,data\a1,MLPRegressor,10,319523.733510949,fixed_params
0.72,RU,data\a1,MLPRegressor,11,1125695.3538167572,fixed_params
0.72,RU,data\a1,MLPRegressor,12,94272.3516768162,fixed_params
0.72,RU,data\a1,MLPRegressor,13,20067.950409637382,fixed_params
0.72,RU,data\a1,MLPRegressor,14,675468.0991030763,fixed_params
0.72,RU,data\a1,MLPRegressor,15,55626.76266548178,fixed_params
0.72,RU,data\a1,MLPRegressor,16,4514353.071973625,fixed_params
0.72,RU,data\a1,MLPRegressor,17,778382.3869877367,fixed_params
0.72,RU,data\a1,MLPRegressor,18,2496229.706836469,fixed_params
0.72,RU,data\a1,MLPRegressor,19,17771874.829239618,fixed_params
0.72,RU,data\a1,RandomForestRegressor,0,34.05684608,fixed_params
0.72,RU,data\a1,RandomForestRegressor,1,1904.0908294999986,fixed_params
0.72,RU,data\a1,RandomForestRegressor,2,2940.2866748950005,fixed_params
0.72,RU,data\a1,RandomForestRegressor,3,614.9113059699987,fixed_params
0.72,RU,data\a1,RandomForestRegressor,4,36.98030994000001,fixed_params
0.72,RU,data\a1,RandomForestRegressor,5,33.188732325000004,fixed_params
0.72,RU,data\a1,RandomForestRegressor,6,1894.4320369799993,fixed_params
0.72,RU,data\a1,RandomForestRegressor,7,18.310231670000018,fixed_params
0.72,RU,data\a1,RandomForestRegressor,8,5894.282390579999,fixed_params
0.72,RU,data\a1,RandomForestRegressor,9,5281.696920599999,fixed_params
0.72,RU,data\a1,RandomForestRegressor,10,2145.1748758249996,fixed_params
0.72,RU,data\a1,RandomForestRegressor,11,2095.273186670001,fixed_params
0.72,RU,data\a1,RandomForestRegressor,12,3593.510200069997,fixed_params
0.72,RU,data\a1,RandomForestRegressor,13,40.88682580999999,fixed_params
0.72,RU,data\a1,RandomForestRegressor,14,43.779807705,fixed_params
0.72,RU,data\a1,RandomForestRegressor,15,38.65557521000001,fixed_params
0.72,RU,data\a1,RandomForestRegressor,16,2616.077470045,fixed_params
0.72,RU,data\a1,RandomForestRegressor,17,196.82681504999977,fixed_params
0.72,RU,data\a1,RandomForestRegressor,18,3390.7442191550017,fixed_params
0.72,RU,data\a1,RandomForestRegressor,19,3173.222168125,fixed_params
0.72,RU,data\a1,SVR,0,65.37574200356116,fixed_params
0.72,RU,data\a1,SVR,1,3875.0227263738147,fixed_params
0.72,RU,data\a1,SVR,2,7421.131643476944,fixed_params
0.72,RU,data\a1,SVR,3,4942.626303009271,fixed_params
0.72,RU,data\a1,SVR,4,37.23434055027402,fixed_params
0.72,RU,data\a1,SVR,5,65.02107673090913,fixed_params
0.72,RU,data\a1,SVR,6,3757.0504353987008,fixed_params
0.72,RU,data\a1,SVR,7,22.252358577002916,fixed_params
0.72,RU,data\a1,SVR,8,10649.162185335103,fixed_params
0.72,RU,data\a1,SVR,9,11688.380487878489,fixed_params
0.72,RU,data\a1,SVR,10,10197.346862865907,fixed_params
0.72,RU,data\a1,SVR,11,3643.4564653376856,fixed_params
0.72,RU,data\a1,SVR,12,8819.238048676505,fixed_params
0.72,RU,data\a1,SVR,13,65.96723238139171,fixed_params
0.72,RU,data\a1,SVR,14,63.793914807584855,fixed_params
0.72,RU,data\a1,SVR,15,41.17435779478621,fixed_params
0.72,RU,data\a1,SVR,16,5430.190678448872,fixed_params
0.72,RU,data\a1,SVR,17,2941.793306043513,fixed_params
0.72,RU,data\a1,SVR,18,10214.395137436712,fixed_params
0.72,RU,data\a1,SVR,19,7142.782497187311,fixed_params
0.72,RU,data\a1,XGBRegressor,0,55.2260913725531,fixed_params
0.72,RU,data\a1,XGBRegressor,1,1689.5790969839861,fixed_params
0.72,RU,data\a1,XGBRegressor,2,5209.309830262825,fixed_params
0.72,RU,data\a1,XGBRegressor,3,1985.9699124536266,fixed_params
0.72,RU,data\a1,XGBRegressor,4,49.155038305671006,fixed_params
0.72,RU,data\a1,XGBRegressor,5,37.94820911421151,fixed_params
0.72,RU,data\a1,XGBRegressor,6,1745.3389582750376,fixed_params
0.72,RU,data\a1,XGBRegressor,7,18.780269923125456,fixed_params
0.72,RU,data\a1,XGBRegressor,8,6423.705641226759,fixed_params
0.72,RU,data\a1,XGBRegressor,9,5615.65354887367,fixed_params
0.72,RU,data\a1,XGBRegressor,10,3566.6376386388133,fixed_params
0.72,RU,data\a1,XGBRegressor,11,2202.276680547312,fixed_params
0.72,RU,data\a1,XGBRegressor,12,3694.606407125384,fixed_params
0.72,RU,data\a1,XGBRegressor,13,51.31794245819694,fixed_params
0.72,RU,data\a1,XGBRegressor,14,58.22035969977619,fixed_params
0.72,RU,data\a1,XGBRegressor,15,45.451654352337066,fixed_params
0.72,RU,data\a1,XGBRegressor,16,1820.3697115773116,fixed_params
0.72,RU,data\a1,XGBRegressor,17,635.9315807543558,fixed_params
0.72,RU,data\a1,XGBRegressor,18,2898.8938544826774,fixed_params
0.72,RU,data\a1,XGBRegressor,19,3818.982072011801,fixed_params
0.72,GN,data\a1,BaggingRegressor,0,64.95819158689969,fixed_params
0.72,GN,data\a1,BaggingRegressor,1,2592.869882039738,fixed_params
0.72,GN,data\a1,BaggingRegressor,2,3354.357503628562,fixed_params
0.72,GN,data\a1,BaggingRegressor,3,1105.0942930861497,fixed_params
0.72,GN,data\a1,BaggingRegressor,4,38.273370645281744,fixed_params
0.72,GN,data\a1,BaggingRegressor,5,43.5330167857038,fixed_params
0.72,GN,data\a1,BaggingRegressor,6,3642.0654009794953,fixed_params
0.72,GN,data\a1,BaggingRegressor,7,70.22081758255582,fixed_params
0.72,GN,data\a1,BaggingRegressor,8,4965.709306229744,fixed_params
0.72,GN,data\a1,BaggingRegressor,9,2985.7214976301866,fixed_params
0.72,GN,data\a1,BaggingRegressor,10,4803.581206262568,fixed_params
0.72,GN,data\a1,BaggingRegressor,11,1759.3852276899247,fixed_params
0.72,GN,data\a1,BaggingRegressor,12,2820.1115272891875,fixed_params
0.72,GN,data\a1,BaggingRegressor,13,33.97114447101843,fixed_params
0.72,GN,data\a1,BaggingRegressor,14,43.21858978899171,fixed_params
0.72,GN,data\a1,BaggingRegressor,15,45.14940374663731,fixed_params
0.72,GN,data\a1,BaggingRegressor,16,3340.864952405966,fixed_params
0.72,GN,data\a1,BaggingRegressor,17,1408.535988140722,fixed_params
